Karel Stepanek,Stepanek,,character,,1899,1943,1980,1969
Susan Stephen,Stephen,,lead,,1931,1951,1984+,1963
Ann Stephens,Stephens,,juvenile,,1931,1942,1984+,1958
Harvey Stephens,,,unknown,,,1955,1984+,
Harvey Stephens,,,weird kid,,1970,1976,1984+,
Martin Stephens,Stephens,,juvenile,,1949,1961,1984+,1966
Pamela Stephens,,,unknown,,,,1992+,
Robert Stephens,Stephens,,unknown,,1931,1960,1984+,1973
Henry Stephenson,Garroway,,kindly old men,[4.311],1871,1917,1956,1948
James Stephenson,Stephenson,,suave,,1888,1938,1941,1941
Pamela Stephenson,Stephenson,,lead,,1951,1981,1984+,1983
Ilse Steppat,Steppat,,character,,1917,1947,1969,1969
Ford Sterling,Stitch,,comic,,1883,1926,1939,1935
Jan Sterling,Adriance,,lead,,1923,1948,1984+,1979
Linda Sterling,,,tiger woman,,,,1991+,
Robert Sterling,Hart,,lead,,1917,1939,1984+,1962
Tisa Sterling,,,raven-haired beach bunny,[34.295],,1964,1984+,
Jimmy Sterman,,,unknown,,,,1992+,
Daniel Stern,,,unknown,,,,1992+,
Erik Stern,,,unknown,,,,1992+,
Tom Stern,,,unknown,,,,1992+,
Frances Sternhagen,,,unknown,,,,1992+,
Andrew Stevens,Stevens,,lead,,1955,1976,1984+,1981
Casey Stevens,,,unknown,,,,1992+,
Connie Stevens,Ingolia,,lead,,1938,1957,1984+,1976
Craig Stevens,Shekles,,lead,,1918,1941,1984+,1976
Inger Stevens,Stensland,,pert,,1935,1957,1970,1970
K.T. Stevens,Wood,,lead,,1919,1940,1984+,1958
Leslie Stevens, Stevens,,unknown,,1924,,1984+,
Mark Stevens,Richards,,lead,,1916,1945,1984+,1966
Morgan Stevens,,,unknown,,,,1992+,
Onslow Stevens,Stevenson,,character,,1902,1932,1977,1963
Rise Stevens,Stevens,,opera singer,,1913,1941,1984+,1947
Robert Stevens,,,unknown,,1925,,1984+,
Ronnie Stevens,Stevens,,comic,,1925,1952,1984+,1968
Stella Stevens,Eggleston,,lead,,1936,1958,1984+,1981
Warren Stevens,Stevens,,general purpose,,1919,1951,1984+,1968
Housely Stevenson,Stevenson,,"gaunt, unshaven old man",,1879,1942,1953,1952
MacLean Stevenson,,,unknown,,,,1992+,
Alana Stewart,,,unknown,,,,1992+,
Alexandra Stewart,Stewart,,lead,,1939,1960,1984+,1974
Anita Stewart,Stewart,,silent lead,,1895,1913,1961,1928
Athole Stewart,Stewart,,character,,1879,1931,1940,1940
Catherine Mary Stewart,,,unknown,,,,1992+,
Charlotte Stewart,,,unknown,,,,1992+,
Donald Stewart,,,unknown,,,,1992+,
Elaine Stewart,Steinberg,,lead,,1929,1951,1984+,1961
James Stewart,Stewart,,"slow drawl, gangly walk","[4.747,853, 101.132]",1908,1935,1997,1983
Paul Stewart,Stewart,,sinister roles,,1908,1941,1986,1978
Patrick Stewart,Stewart,,bald evil captain,,,1990,1984+,1997
Sandy Stewart,,,unknown,,,,1992+,
Sophie Stewart,Stewart,,unknown,,1909,1935,1977,1956
Renee StCyr,St Cyr,,lead,,1907,1933,1984+,1976
Ivy StHelier,,,unknown,,,,1992+,
Pat Stich,,,unknown,,,,1992+,
David Ogden Stiers,Stiers,,"tall, balding",,,1970,,1980
Hugo Stiglitz,,,unknown,,,,1992+,
Ben Stiller,Stiller,,unknown,,,1995,1984+,
Sting,,,singers,,n.a.,1973,n.a.,
Raymond StJacques,Johnson,,black lead,,1930,1964,1990,1978
Al (`Fuzzy') StJohn,St John,,character,,1893,1913,1963,1949
Betta StJohn,Streidler,,lead,,1930,1953,1984+,1961
Christopher StJohn,St John,,unknown,,,1971,,
Howard StJohn,St John,,character,,1905,1950,1974,1969
Jill StJohn,Oppenheim,,lead,,1940,1957,1984+,1972
Nigel Stock,Stock,,character,,1919,1938,1986,1975
Walter Stocker,,,unknown,,,,1992+,
Betty Stockfield,Stockfield,,unknown,,1905,1930,1906,1957
Dean Stockwell,Stockwell,,handsome,[34.250],1938,1945,1984+,1982
Guy Stockwell,Stockwell,,lead,,1936,1965,1984+,1976
John Stockwell,,,unknown,,,,1992+,
Austin Stoker,,,unknown,,,,1992+,
Shirley Stoler,,,unknown,[4.179],,,1992+,
Eric Stoltz,Stoltz,,stud,,1962,1984,1984+,1994
Christopher Stone,,,unknown,,,,1992+,
Danny Stone,,,unknown,,,,1992+,
Fred Stone,,,unknown,,,,1992+,
George E. Stone,Stein,,oppressed little man,,1903,1930,1967,1956
Harold J. Stone,Stone,,character,,1911,1956,1984+,1975
Ivory Stone,,,unknown,,,,1992+,
Lewis Stone,Stone,,"silent lead, character",,1879,1915,1953,1953
Marianne Stone,Stone,,character,,1920,1951,1984+,1967
Milburn Stone,Stone,,character,,1904,1935,1980,1957
Philip Stone,,,unknown,,,,1992+,
Sharon Stone,Stone,,provocative,,,1981,1992+,1997
Paolo Stoppa,Stoppa,,character,[4.46],1906,1949,1984+,1967
Larry Storch,Storch,,comic,[34.265],1923,1963,1984+,1972
Gale Storm,Cottle,,All-American girl,"[17,131]",1922,1939,1992+,1959
Ludwig Stossel,Stossel,,character,,1883,1939,1973,1960
Rose Stradner,Stradner,,unknown,,1913,1938,1958,1944
Beatrice Straight,Straight,,character,[4.111],1916,1976,2001,1983
Glenn Strange,Strange,,cowboy,,1899,1937,1973,1973
Michael Strange,Oelrichs,,,,1890,,1950,
Lee Strasberg,Strasberg,,drama teacher,,1901,1974,1982,1979
Susan Strasberg,Strasberg,,lead,,1938,1955,1984+,1983
Marcia Strassman,,,unknown,,,,1992+,
Dorothy Stratten,Stratten,,playmate,,1960,1990,1980,1982
Peter Strauss,Strauss,,lead,,1942,1971,1984+,1983
Robert Strauss,Strauss,,comedy,,1913,1952,1975,1965
Meryl Streep,Streep,,lead,[4.167],1949,1977,1984+,1983
Russel Streiner,,,unknown,[4.196],,,1992+,
Barbra Streisand,Streisand,,odd looks,,1942,1968,200x,1993
Ray Stricklyn,Stricklyn,,second lead,,1930,1956,1984+,1965
John Stride,Stride,,supporting,,1936,1963,1984+,1975
Elaine Stritch,Stritch,,comedienne,,1926,1955,1984+,1978
Woody Strode,Strode,,tall black,,1914,1951,1984+,1983
Don Stroud,Stroud,,lead,,1937,1968,1984+,1979
Annette Stroyberg,Stroyberg,,unknown,,,1959,1984+,
Sally Ann Struthers,Struthers,,character,[4.30],1947,1970,1984+,1976
Barbara Stuart,,,unknown,,,,1992+,
Binkie Stuart,Stuart,,child,,1932,1937,1984+,1939
Gloria Stuart,Finch,,lead,,1909,1932,1995+,1946
John Stuart,Croall,,"lead, character",,1898,1920,1979,1978
Richard Styles,,,unknown,,,,1992+,
Margaret Sullavan,Brooke,,whimsical,,1911,1933,1960,1950
Barry Sullivan,Barry,,rugged lead,[34.141],1912,1943,1994,1977
Ed Sullivan,,,unknown,,,,1992+,
Francis L. Sullivan,Sullivan,,heavywieight advocate,[4.862],1903,1933,1956,1955
Michael Sullivan,,,unknown,,,,1992+,
Tom Sullivan,,,unknown,,,,1992+,
Frank Sully,Sully,,"farmer, dumb crook",,1910,1935,1975,1956
Madame SulTeWan,Sul-Te-Wan,,black slave,,,1937,1984+,
Donna Summer,,,unknown,,,,1992+,
Eleanor Summerfield,Summerfield,,comedienne,,1921,1947,1984+,1970
Slim Summerville,Summerville,,"lanky, mournful",,1892,1927,1946,1946
Geoffrey Sumner,Sumner,,silly ass type,,1908,1949,1984+,1955
Clinton Sundberg,Sundberg,,"flustered clerk, head waiter",,1919,1946,1984+,1967
Todd Susman,,,unknown,,,,1992+,
Donald Sutherland,Sutherland,,gaunt,"[4.82,194]",1935,1963,1984+,1983
Kiefer Sutherland,Sutherland,,unknown,,1968,1990,1984+,
Dudley Sutton,Sutton,,character,,1933,1963,1984+,1971
Frank Sutton,,,unknown,,,,1992+,
Grady Sutton,Sutton,,vacuous country cousin,,1908,1932,1984+,1966
John Sutton,Sutton,,swashbuckling villain,[4.521],1908,1937,1963,1959
Janet Suzman,Suzman,,unknown,[9.11],1939,1970,1984+,1981
Bo Svenson,Svenson,,action lead,,1941,1975,1984+,1981
Dominique Swain,Swain,,sexy teen,,,1998,1982,
Mack Swain,Swain,,silent,,1876,1914,1935,1932
Robert Swann,,,unknown,,,,1992+,
Forrest Swanson,,,unknown,,,,1992+,
Gary Swanson,,,unknown,,,,1992+,
Gloria Swanson,Swenson,,silent lead,[34.],1897,1915,1983,1974
Maureen Swanson,Swanson,,lead,,1932,1953,1984+,1963
Gladys Swarthout,Swarthout,,opera singer,,1904,1935,1969,1939
Patrick Swayze,,,hero,[4.784],1952,1983,1984+,1990
Bob Sweeney,Sweeney,,"warm, half bald",[34.186],,1960,1984+,
Blanche Sweet,Wayne,,silent heroine,,1895,1911,1986,1930
Dolph Sweet,Sweet,,barrel-chested,,,1961,,1981
Inga Swenson,Swenson,,unknown,,1932,1961,1984+,1979
Stanley Swerdlow,,,unknown,,,,1992+,
Nora Swinburne,Johnson,,unknown,,1902,1930,1984+,1971
Tilda Swinton,,,unknown,,,,2002+,
Loretta Swit,Swit,,comedy,,1937,1972,1984+,1981
Carl (`Alfalfa') Switzer,Switzer,,character,,1926,1937,1959,1958
Ken Swofford,Swofford,,burly,,,1964,,1982
Basil Sydney,Nugent,,heavy roles,[4.535],1894,1920,1968,1960
Eric Sykes,Sykes,,comedian,,1923,1961,1984+,1983
Harold Sylvester,,,unknown,,,,1992+,
William Sylvester,Sylvester,,lead,,1922,1950,1984+,1978
Sylvie,Sylvain,,character,,1883,1937,1970,1964
Donald Symington,,,unknown,,,,1992+,
Sylvia Syms,Syms,,lead,,1934,1956,1984+,1974
Mr. T,,,unknown,,,,1984+,
Sidney Tafler,Tafler,,character,,1916,1946,1979,1977
George Takei,,,unknown,,,,1992+,
Lyle Talbot,Talbot,,hood,,1902,1917,1984+,1987
Constance Talmadge,Talmadge,,silent heroine,,1898,1915,1973,1929
Natalie Talmadge,Talmadge,,unknown,,19bb,1923,1995+,
Norma Talmadge,Talmadge,,"lead, silent",,1893,1914,1969,1930
William Talman,Talman,,"crook, cop",,1915,1949,1968,1967
Tetsuro Tamba,Tamba,,unknown,,1929,1961,1984+,1975
Russ Tamblyn,Tamblyn,,"buoyant dancer, tumbler",,1934,1949,1984+,1975
Zoe Tamerlis,Tamerlis,,unknown,,1965,1981,1984+,
Akim Tamiroff,Tamiroff,,character,[4.868],1899,1934,1972,1968
Mary Tamm,,,unknown,,,,1992+,
Jessica Tandy,Tandy,,dignified charm,,1909,1944,1994,1989
Yoki Tani,Tani,,lead,,1932,1957,1984+,1966
Tony Tanner,Tanner,,light,,1932,1964,1984+,1966
Colin Tapley,Tapley,,character,,1911,1934,1984+,1956
Quentin Tarantino,Tarantino,,tough,,,1992,1984+,1994
Lilyan Tashman,Tashman,,silent sophisticate,,1899,1921,1934,1933
Reba Tassel,Tassel,,nice girl,[34.81],,1956,,
Reginald Tate,Tate,,character,,1896,1935,1955,1955
Sharon Tate,Tate,,lead,,1943,1967,1969,1969
Jaques Tati,Tati,,pantomimist,[9.170],1908,1949,1982,1974
Sven-Bertil Taube,Taube,,lead,,,1970,,1979
Richard Tauber,Tauber,,operatic tenor,,1892,1931,1948,1945
Vic Tayback,Tayback,,tough-looking,,,1968,1990,1977
Alma Taylor,Taylor,,silent screen,,1895,1909,1974,1957
Delores Taylor,,,unknown,,,,1992+,
Don Taylor,Taylor,,light lead,,1920,1948,1984+,1957
Dub Taylor,,,unknown,,,,1992+,
Elizabeth Taylor,Taylor,,beauty,,1932,1942,1984+,1977
Estelle Taylor,Boylan,,unknown,,1899,1922,1958,1928
George Taylor,,,unknown,,,,1992+,
Kent Taylor,Weiss,,suave,"[4.254,696]",1907,1932,1984+,1973
Kit Taylor,,,unknown,,,,1992+,
Laurette Taylor,Cooney,,lead,,1884,1922,1946,
Renee Taylor,,,unknown,,,,1992+,
Rip Taylor,,,unknown,,,,1992+,
Robert Taylor,Brugh,,durable,,1911,1934,1969,1968
Rod Taylor,Taylor,,lead,,1929,1954,1984+,1983
Sharon Taylor,,,unknown,,,,1992+,
Valerie Taylor,Taylor,,unknown,,,1942,1988,1965
Vaughn Taylor,,,unknown,,,1960,1992+,
Zack Taylor,,,unknown,,,,1992+,
Leigh TaylorYoung,Taylor-Young,,lead,,1944,1968,1984+,1981
Ray Teal,Teal,,character,,1902,1940,1976,1971
Conway Tearle,Levy,,lead,,1878,1918,1938,1936
Godfrey Tearle,Tearle,,distinguished,,1884,1906,1953,1953
Verree Teasdale,Teasdale,,sophisticated or suspicious,,1904,1929,1984+,1941
Shirley Temple,Temple,,child prodigy,"[4.231,942]",1928,1932,1984+,1949
Victoria Tennant,Tennant,,lead,,1950,1972,1984+,1983
William Tepper,,,unknown,,,,1992+,
Ellaline Teriss,Lewin,,beautiful,,1871,1922,1971,1939
Alice Terry,Taafe,,silent lead,,1899,1916,1984+,1928
Don Terry,Locher,,hero,,1902,1928,1984+,1943
Ellen Terry,Terry,,distinguished,,1848,1917,1928,1922
Harry Terry,,,unknown,,,,1992+,
Nigel Terry,,,unknown,,,,1992+,
Philip Terry,Terry,,lead,,1909,1941,1984+,1947
TerryThomas,Terry-Thomas,,unknown,,,1966,1990,1977
Laurent Terzieff,Terzieff,,lead,,,1958,1984+,1978
Desmond Tester,Tester,,boy,[4.F],1919,1935,1984+,1974
Joan Tetzel,Tetzel,,lead,,1924,1946,1977,1965
Lauren Tewes,,,unknown,,,,1992+,
Heather Thatcher,Thatcher,,light,,1897,1917,1984+,1955
Torin Thatcher,Thatcher,,tough-looking,,1905,1934,1981,1967
John Thaw,Thaw,,rough-speaking,,1942,1962,1984+,1978
Phyllis Thaxter,Thaxter,,lead,,1921,1944,1984+,1972
Lorna Thayer,,,unknown,,,,1992+,
Joe Theismann,,,unknown,,,,1992+,
Jodi Thelen,,,unknown,,,,1992+,
Charlize Theron,,,unknown,,,1994,1984+,
Ernest Thesiger,Thesiger,,skeletal-looking,[4.535; 19.207],1879,1929,1961,1961
Jack Thibeau,,,unknown,,,,1992+,
Ursula Thiess,Thiess,,lead,[4.701],1929,1952,1984+,1955
Helene Thimig,Thimig,,character,,1889,1944,1974,1947
Roy Thinnes,Thinnes,,stocky,,1938,1964,1984+,1979
Brondon Thomas,,,unknown,,,,1992+,
Danny Thomas,Yakhoob (Jacobs),,comedian,,1914,1947,1991,1977
Heather Thomas,,,unknown,,,,1992+,
Henry Thomas,,,unknown,,,,1992+,
Jameson Thomas,Thomas,,`the other man',,1892,1927,1939,1938
Kristin Scott Thomas,,,unknown,,,,1992+,
Marlo Thomas,Thomas,,lead,,1944,1964,1984+,1977
Richard Thomas,Thomas,,juvenile lead,,1951,1969,1984+,1980
Terry Thomas,Hoar-Stevens,,gap-toothed,,1911,1956,1984+,1977
Tim Thomerson,,,unknown,,,,1992+,
Carlos Thompson,Mundanschaffter,,insightful,,1916,1953,1990,1966
Derek Thompson,,,unknown,,,,1992+,
Dorri Thompson,,,unknown,,,,,
Emma Thompson,Thompson,,collected,,,1989,1984+,1993
Fred Thompson,Fred,,unknown,,dob,1990,1997+,1997
Eric Thompson,Thompson,,unknown,,1929,1971,1982,
Hal Thompson,,,unknown,,,,1992+,
J.Lee Thompson, Lee Thompson,,unknown,,1914,,1984+,
Jack Thompson,Payne,,lead,,1940,1970,1984+,1983
Lea Thompson,,,unknown,,,,1992+,
Linda Thompson,,,unknown,,,,1984+,
Kay Thompson,,,unknown,,,,1984+,
Kim Thompson,,,unknown,,,,1984+,
Marshall Thompson,Thompson,,lead,,1925,1944,1984+,1977
Sada Thompson,Thompson,,gentle-looking,,1929,1970,1984+,1979
Shawn Thompson,,,unknown,,,,1992+,
Martha Thomsen,,,unknown,,,,1992+,
Fred Thomson,Thomson,,cowboy,,1890,1922,1928,1928
Sybil Thorndyke,Thorndyke,,distinguished,,1882,1921,1976,1961
Frank Thornton,Thornton,,comic,,1921,1968,1984+,1973
Sigrid Thornton,Thornton,,lead,,1959,1980,1984+,1983
Frank Thring,Thring,,unknown,,,1959,,1961
Thu Thuy,,,tootsie,,,,1992+,
Ingrid Thulin,Thulin,,lead,,1929,1955,1984+,1977
Bill Thurman,,,unknown,,,,1992+,
Theodora Thurman,,,unknown,,,,1992+,
Uma Thurman,Thurman,,guarded,,1971,1987,1984+,1993
Tiana,Nga,,unknown,,,1975,1984+,
Lawrence Tibbett,Tibbett,,opera star,,1896,1930,1960,1937
Joseph Ticka,,,unknown,,,,1992+,
Cheryl Tiegs, Tiegs,,slim,,,,1984+,
Gene Tierney,Tierney,,good girl,,1920,1940,1991,1969
Lawrence Tierney,Tierney,,`tough guy',,1919,1944,1984+,1982
Zeffie Tilbury,Tilbury,,character,,1863,1921,1950,1945
Nadja Tiller,Tiller,,rich girl,,1929,1959,1984+,1968
Mel Tillis,,,unknown,,,,1992+,
Johnny Tillotson,,,unknown,,,,1992+,
Jennifer Tilly, Tilly,,dizzy,,,,1984+,
Meg Tilly,Tilly,,unknown,,1960,1982,1984+,1994
Charlene Tilton,,,unknown,,,,1992+,
Martha Tilton,Tilton,,singer,,1915,1941,1984+,1956
Charles Tingwell,Tingwell,,self-effacing roles,,1917,1948,1984+,1975
Kenneth Tobey,Tobey,,character,,1919,1949,1984+,1977
George Tobias,Tobias,,character,,1901,1940,1980,1966
Oliver Tobias,Tobias,,saturnine,,1947,1978,1984+,1983
Dan Tobin,Tobin,,character,,1909,1938,1982,1973
Genevieve Tobin,Tobin,,vivacious,[4.768],1901,1931,1975,1939
Ann Todd,Todd,,blonde,[4.796],1909,1931,1984+,1979
Ann Todd,Mayfield,,child star,,1932,1939,1984+,1952
Richard Todd, Todd,,lead,,1919,,1992+,
Thelma Todd,Todd,,perky blonde,,1905,1926,1935,1935
Ugo Tognazzi,Tognazzi,,lead,,1922,1961,1990,1980
Sidney Toler,Toler,,detective,,1878,1929,1947,1947
Marilu Tolo,,,unknown,,,,1992+,
Jeana Tomasina,,,unknown,,,,1992+,
Marisa Tomei,Tomei,,"slinky, fun",.tiff,,1991,1992+,
Andrew Tombes,Tombes,,cop,,1889,1933,197x,1955
Lily Tomlin,Tomlin,,comedy actress,[4.56][9.173],1939,1975,1984+,1980
David Tomlinson,Tomlinson,,amiable,,1917,1940,1984+,1980
Franchot Tone,Tone,,lead,[4.609],1905,1932,1968,1968
Regis Toomey,Toomey,,character,,1902,1928,1991,1977
Geoffrey Toonen,,,unknown,,,,1992+,
Topol,Topol,,lead,,1935,1965,1984+,1983
Marta Toren,Toren,,lead,,1926,1948,1957,1954
Mel Torm\'e,Torm\'e,,amiable singer,,1923,1943,1984+,1966
Rip Torn,Torn,,general purpose,,1931,1956,1984+,1983
David Torrence,Torrence,,silent,,1864,1921,1951,1935
Ernest Torrence,Torrence,,"villain, silent",,1878,1921,1933,1933
Raquel Torres,Osterman,,lead,,1908,1928,1984+,1936
Toto,gn,,comic,,,1950,1984+,
Audrey Totter,Totter,,`hard-boiled',"[4.21,577]",1918,1944,1984+,1979
Tamara Toumanova,,,ballet dancer,,,1966,1992+,
Harry Townes,,,unknown,,,,1992+,
Jill Townsend,,,unknown,,,,1992+,
Patrice Townsend,,,unknown,,,,1992+,
Stuart Townsend,Fn,,unknown,,,1995,1984+,1998
J.R. Tozer,,,unknown,,,,1992+,
Arthur Tracy,Rosenberg,,singer,,1903,1932,1984+,1938
Lee Tracy,Tracy,,nasal delivery,,1898,1929,1968,1953
Spencer Tracy,Tracy,,smart lunk,[4.172],1900,1930,1968,1967
William Tracy,Tracy,,sly or dumb,,1917,1938,1967,1956
Mary Ellen Trainor,,,unknown,,,,1992+,
Helen Traubel,Traubel,,soprano,,1899,1954,1972,1967
Daniel J. Travanti,,,unknown,,,,1992+,
Bill Travers,Travers,,tall lead,,1922,1954,1984+,1977
Henry Travers,Heagerty,,benign old gentleman,,1874,1932,1965,1949
Jemru Travers,,,unknown,,,,1992+,
Linden Travers,Lindon-Tavers,,lead,[4.580],1913,1935,1984+,1949
Nancy Travis,Travis,,steamy,,,1987,1984+,1990
Richard Travis,Justice,,lead,,1913,1941,1984+,1955
John Travolta,Travolta,,long-limbed dancer,,1954,1975,1984+,1983
Arthur Treacher,Veary,,butler,,1894,1934,1975,1964
David Tree,Tree,,comedy actor,,1915,1937,1984+,1940
Mary Treen,Treen,,"nurse, office girl, plain friend",,1907,1935,1984+,1956
Luis Trenker,Trenker,,mountain lead,,1893,1926,,1962
Noel Trevarthen,,,unknown,,,,1992+,
Austin Trevor,Schilsky,,character,,1897,1930,1978,1959
Claire Trevor,Wemlinger,,character,,1909,1933,1984+,1967
Jack Trevor,,,unknown,,,,1992+,
Les Tremayne,,,unknown,,,1960,1992+,
Ivan Triesault,Triesault,,small-part,,1898,1943,1980,1966
Trigger,Tigger,,trick horse,,1932,1938,1965,1947
Tommy Trinder,Trinder,,music hall star,[4.183],1909,1938,1989,1964
JeanLouis Trintignant,Trintignant,,lead,,1930,1955,1984+,1983
Jeanne Tripplehorn,Tripplehorn,,attractive,,1964,1992,1984+,1993
Dorothy Tristan,,,unknown,,,,1992+,
Massimo Troisi,Troisi,,unknown,,1953,1995,1994,
Judy Trott,,,unknown,,,,1992+,
Patrick Troughton,Troughton,,malevolent roles,,1920,1948,1987,1976
Cecil Trouncer,Trouncer,,resonant diction,,1898,1938,1953,1954
Charles Trowbridge,Trowbridge,,"professor, kindly father",,1882,1931,1967,1957
Michael Trubshawe,Trubshawe,,unknown,,,1965,1985,
Ernest Truex,Truex,,`little man',,1890,1933,1973,1965
Francois Truffaut, Truffaut,,unknown,,1932,,1984+,
Ralph Truman,Truman,,character,,1900,1944,1977,1971
Natalie Trundy,Trundy,,lead,[34.264],,1957,,1973
Tom Tryon,Tryon,,lead,,1919,1955,1991,1978
Paris Tselios,,,unknown,,,,1992+,
Irene Tsu,Tsu,,glamour girl,,1943,1966,1984+,1975
William Tubbs,Tubbs,,portly,,1909,1946,1953,1951
Forrest Tucker,Tucker,,rugged,,1919,1940,1986,1979
Michael Tucker,,,unknown,,,,1992+,
Sophie Tucker,Abuza,,lead,FFIIXX,1884,1929,1966,1944
Sonny Tufts,Tufts,,singer,[4.462],1911,1943,1970,1967
Tom Tully,Tully,,"tough-looking, soft-hearted",,1896,1944,1982,1959
Ann Turkel,Turkel,,lead,,,1974,,1980
Elizabeth Turner,,,unknown,,,,1992+,
Guinevere Turner,Turner,,hip lesbian,,1968,1994,1984+,
Florence Turner,Turner,,unknown,,1887,1910,1946,1921
Janine Turner,Turner,,sexy,,1964,1982,1984+,1993
John Turner,Turner,,lead,,1932,1960,1984+,1964
Kathleen Turner,,,"cool, intense",[4.879],1954,1982,1984+,1993
Lana Turner,Turner,,lead,,1920,1937,1984+,1982
Tina Turner,,,singer,,,,1992+,
Ben Turpin,Turpin,,cross-eyed,[4.682],1874,1919,1940,1930
Rita Tushingham,Tushingham,,character,,1940,1961,1984+,1975
Dorothy Tutin,Tutin,,lead,,1930,1952,1984+,1972
Lurene Tuttle,,,unknown,,,1960,1992+,
Shannon Tweed,Tweed,,elegant sexy,.tiff,,1983,1992+,1992
Tracy Tweed, Tweed,,unknown,,,,1992+,
Helen Twelvetrees,Jurgens,,lead,,1908,1929,1958,1937
Twiggy,Hornby,,fashion model,,1946,1971,2000+,1980
Beverly Tyler,Tyler,,lead,,1924,1943,1984+,1947
Beverly Tyler,Tyler,,lead,,1924,1943,1984+,1947
Liv Tyler,Tyler,,"tall, nice",,,1993,,
Charles Tyner,,,unknown,,,,1992+,
Susan Tyrrell,Tyrrell,,lead,,1946,1976,1984+,1977
Cicely Tyson,Tyson,,"black, lead",,1933,1966,1984+,1979
Margaret Tyzack,Tyzack,,character,,1933,1964,1984+,1979
Meier Tzelniker,Tzelniker,,character,,1894,1944,1984+,1967
Leslie Uggams,Uggams,,black gamine,,1943,1972,1984+,1979
Liv Ullmann,Ullmann,,lead,,1939,1959,1984+,1978
Tracey Ullman,Ullmann,,comic,,1959,1980,1984+,1990
Leonore Ulric,Ulrich,,unknown,,1892,1923,1970,1947
Miyoshi Umeki,Umeki,,lead,,1929,1957,1984+,1963
Edward Underdown,Underdown,,unknown,,1908,1933,1984+,1972
Mary Ure,Ure,,lead,,1933,1955,1975,1971
Minerva Urecal,Urecal,,nasty,,1896,1937,1966,1964
Robert Urich,,,unknown,,,,1992+,
Robert Urquhart,Urquhart,,character,,1922,1951,1984+,1974
Peter Ustinov,Ustinov,,"garrulous, hirsute",,1921,1940,2004,1982
Badi Uzza,,,unknown,,,,1992+,
Brenda Vaccaro,Vaccaro,,character,,1939,1969,1984+,1979
Vera Vague,,,unknown,[4.697],,,1992+,
Karen Valentine,Valentine,,light,,1948,1969,1984+,1978
Rudolph Valentino,d'Antonguolla,,romantic idol,[18.217],1895,1914,1926,1926
Frederick Valk,Valk,,heavyweight,,1901,1940,1956,1955
Rudy Vallee,Vallee,,character comedian,,1901,1929,1986,1976
Alida Valli,Altenburger,,starchy beauty,,1921,1936,1984+,1982
Romolo Valli,,,unknown,[4.47],,,1980,
Virginia Valli,McSweeny,,porcelein innocent heroine,,1898,1917,1968,1932
Raf Vallone,Vallone,,lead,,1916,1948,1984+,1979
Saverio Vallone,,,unknown,,,,1992+,
Bobby Van,Stein,,song-and-dance man,,1930,1952,1980,1973
Irene Vanbrugh,Barnes,,distinguished,,1872,1927,1949,1937
Vivian Vance,Vance,,cheerful,,1911,1950,1979,1965
Lee VanCleef,Van Cleef,,sneaky western villain,,1925,1952,1989,1982
Jose vanDam,vanDam,,singer,,,1989,1992+,
Trish VanDevere,Van Devere,,lead,,1943,1970,1984+,1980
Mamie VanDoren,Olander,,blonde bombshell,,1933,1954,1984+,1966
Barry VanDyke,,,unknown,,,,1992+,
Conny VanDyke,,,unknown,,,,1992+,
Dick VanDyke,Van Dyke,,lanky comedian,[34.177],1925,1963,1984+,1982
Charles Vanel,Vanel,,character,,1892,1933,1989,1979
Peter VanEyck,Van Eyck,,unknown,,1911,1942,1969,1969
John VanEyssen,Van Eyssen,,unknown,,1925,1956,1984+,1960
Jo VanFleet,Van Fleet,,character,,1919,1955,1984+,1976
Kevin VanHentenryck,,,unknown,,,,1992+,
Jon VanNess,,,unknown,,,,1992+,
Rik VanNutter,,,unknown,,,,1992+,
Nina VanPallandt,Van Pallandt,,singer,,1932,1973,1984+,1980
Dick VanPatten,Van Patten,,chubby,,1928,1972,1984+,1977
Jimmie VanPatten, Van Patten,,unknown,,,,1992+,
Joyce VanPatten,Van Patten,,lead,,1934,1958,1984+,1975
Timothy VanPatten,,,unknown,,,,1992+,
Vincent VanPatten,,,unknown,,,,1992+,
Deborah VanRhyn,,,unknown,,,,1992+,
Luis VanRooten,Van Rooten,,character,,1906,1944,1973,1955
Edward VanSloan,Van Sloan,,elderly professor,,1882,1930,1964,1947
Deborah VanValkenburgh,,,unknown,,,,1992+,
Monique VanVooren,,,unknown,,,,1992+,
Philip VanZandt,Van Zandt,,character,,1904,1941,1958,1957
Victor Varconi,Varconi,,lead,,1896,1926,1976,1949
Evelyn Varden,Varden,,character,,1895,1949,1958,1956
Norma Varden,Varden,,haughty aristocrat,,1898,1932,1984+,1967
Leonor Varela,Varela,,unknown,,1985,1998,1984+,
Valentina Vargas,,,unknown,,,,1992+,
Beatrice Varley,Varley,,worried little elderly lady,,1896,1941,1969,1955
Reg Varney,Varney,,chirpy,,1922,1966,1984+,1973
Diane Varsi,Varsi,,slight,,1938,1957,1984+,1977
Frankie Vaughan,Abelson,,flamboyant song and dance man,,1928,1956,1984+,1964
Peter Vaughan ,Ohm,,solid presence,,1923,1959,1984+,1974
Martin Vaughn,,,unknown,,,,1992+,
Robert Vaughn,Vaughn,,"slight, intense",,1932,1958,1984+,1983
Conrad Veidt,Veidt,,liquid villain,[4.157],1893,1919,1943,1943
