DRi10,Farewell My Lovely,Elliott Kastner,N
DRi14,March or Die,Dick Richards,N
DRi14,March or Die,Jerry~Bruckheimer,X
HeB15,At Play in the Field of the Lord,Saul Zaentz,N
JCT1,"Cousin, Cousine",Bertrand Javal,N
JiS10,The Rocky Horror Picture Show,Michael White,N
JKp18,Heart Like a Wheel,Charles Rovin,N
JKp33,Love Field,Sarah Pillsbury,N
JKp33,Love Field,Midge Sanford,X
JKp35,Brokedown Palace,Adam Fields,R
MxA10,Love Butcher,Gary Wiliams,N
MxA10,Love Butcher,Mickey Belski,X
NSg10,The Happy Hooker,Fred Caruso,N
RaK5,Grease,Robert Stigwood,N
RaK5,Grease,Allan Carr,X
RaK7,The Blue Lagoon,Kleiser,R
RaK12,Getting it Right,Jonathan D. Krane,N
RaK15,"Honey, I Blew Up the Kid",Edward Feldman,N
RaK15,"Honey, I Blew Up the Kid",Dawn Steele,X
RKi10,The Midnight Man,Kibbee,R
TgG1,Monty Python and the Holy Grail,Mark Forrester,N
TGi4,Time Bandits,Gilliam,R
TGi5,Brazil,Arnon Milchan,N
TGi9,Fear and Loathing in Las Vegas,Patrick Cassavetti,N
TNu3,Hedda,Robert Enders,N
TNu10,Lady Jane,Peter Snell,N
WHl2,The Driver,Lawrence Gordon,N
WHl4,The Warriors,Laurence Gordon,N
WHl8,Southern Comfort,David Giles,N
WHl10,48 Hrs.,Lawrence Gordon,N
WHl30,Trespass,Neil Canton,N
WWi10,Tom Horn,Fred Weintraub,N
ARu4,Welcome to L.A.,Altman,R
ARu28,Afterglow,Robert Altaman,R
BeG10,Mahogany,R.Cohen,N
BeG10,Mahogany,Jack Ballard,X
BBa1,Dona Flor and Her Two Husbands,L.C. Barreto,N
BrB5,Breaker Morant,Matthew Carroll,N
BRB7,The Getting of Wisdom,Phillip Adams,N
BrB10,Tender Mercies,Horton Foote,N
BrB10,Tender Mercies,Robert Duvall,X
BrB20,Driving Miss Daisy,D.Brown,R
BrB20,Driving Miss Daisy,R.Zanuck,R
BrB20,Driving Miss Daisy,L.F.Zanuck,R
CGr10,Eat My Dust!,Jon Davison,N
CkB10,Gumball Rally,DFasvid Barber,N
GeO10,The Bitch,Brent Walker,N
ILn10,The Great Smokey Roadblock,Allan F. Bodon,N
JFg10,The Enforcer,Robert Daley,N
JoD5,Hollywood Boulevard,Jon Davison,N
JoD5,Hollywood Boulevard,Corman,R
JoD9,Piranha,Jon Davidson,N
JoD11,The Howling,Ron Bottin,N
JoD20,Innerspace,Michael Finnel,R
JoD30,"Gremlins 2, The New Batch",Spielberg,R
JoD30,"Gremlins 2, The New Batch",Miska Finnel,X
JoD34,Matinee,Michael Finnell,N
JsF10,The Big Bus,Fred Freeman,N
JsF10,The Big Bus,Lawrence J. Cohen,X
JsF20,"Spies, Lies, and Naked Thighs",Robert Halmas~jr.,N
JsF20,"Spies, Lies, and Naked Thighs",Pat Henson,X
LIC10,Sailor Who Fell from Grace With the Sea,Martin Poll,N
LIC20,The Great Santini,Bing Crosby,N
LIC30,Class,Ransohoff,R
LIC40,Hick Chick,Quimby,R
MLH5,Nasty Habits,Robert Enders,N
MLn10,The Loneliest Runner,M.Landon,N
MMi10,Jackson County Jail,Corman,R
MMi21,National Lampoon's Class Reunion,Marty Simmons,N
MSz11,Greased Lightning,Hannah Weinstein,N
RbM1,Murder by Death,Ray~Stark,R
RbM10,Chapter Two,Margaret Booth,N
RHf10,Futureworld,James T. Aubrey~jr.,N
RHf10,Futureworld,Paul Lazurus~III,X
RHf20,"I, The Jury",Robert Solo,N
RHo1,Grand Theft Auto,Corman,R
RHo5,Night Shift,Brian Glazer,N
RHo10,Splash,Brian Grazer,N
RHo12,Cocoon,R.Zanuck,N
RHo12,Cocoon,D.Brown,X
RHo12,Cocoon,Lili Zanuck,X
RHo15,Willow,G.Lucas,R
RHo20,Parenthood,Brian Grazer,N
RHo29,Apollo 13,Brian Grazer,R
RHo34,EDtv,Brian Grazer,N
RHo34,EDtv,Howard,X
RMr10,Penetration,Mishkin,R
SRf21,The Philadelphia Experiment,Joel B. Michaels,N
SRf21,The Philadelphia Experiment,Douglas Curtis,X
TKo15,North Dallas Forty,Frank Yablans,N
TKo20,First Blood,Buzz Feitshans,N
TKo22,Uncommon Valor,John Milius,N
TKo22,Uncommon Valor,Buzz Feitshans,X
WGi5,Grizzly,David Sheldon,N
WGi5,Grizzly,Hasrvey Flaxman,X
WGi10,Day of the Animals,Edward L. Montero,N
WGi15,The Manitou,Melvin Simon,N
WiW9,Hammett,Coppola,R
WiW12,"Paris, Texas",Don Guest,N
WiW12,"Paris, Texas",Anatole Dauman,X
AGr10,The Last Dinosaur,Arthur Rankin~jr.,N
AGr10,The Last Dinosaur,Jules Bass,X
AsL10,Golden Rendezvous,Milton Okun,N
CBt10,To Sleep with Anger,Danny Glover,X
CSr10,Carmen,Emiliano Piedra,N
EMt10,Cauchemares,Matalon,N
EMt10,Cauchemares,Nicole Mathieu Boisvert,X
HNe10,Smokey and the Bandit,Robert R. Levy,N
HNe15,Smokey and the Bandit II,Mort Engeberg,N
HoG10,Goliathon,Rumme Shaw,N
JNi10,Goin' South,Henry Gittes,N
JNi10,Goin' South,Harold Schneider,X
JNi20,The Two Jakes,Tom Erven,N
JNi20,The Two Jakes,Harold Schneider,X
MPr1,The Bad News Bears in Breaking Training,Leonard Goldberg,N
MPr6,Some Kind of Hero,Howard C. Koch,N
NCh10,Stand Up Virgin Soldiers,Greg Smith,N
OlH1,Tentacles,E.F. Doria,N
RCj10,Survive!,Cardona,N
RCj11,Tintorera ... Bloody Waters,Gerald Green,N
RCj20,"Guyana, Cult of the Dammned",Cardona,R
RDo10,The Bounty,Bernard Williams,N
RDo20,No Way Out,Laura Ziskin,N
RDo20,No Way Out,Robert Garland,X
RDo30,White Sands,William Sackheim,N
RDo30,White Sands,Scott Rudin,X
RDo32,The Getaway,David Forster,N
RDo32,The Getaway,Lawrence Turman,X
RDo32,The Getaway,John Alan Simon,X
RDo36,Dante's Peak,G.A.Hurd,R
RDo36,Dante's Peak,Joseph M. Singer,N
RDo40,Thirteen Days,Armyan Bernstein,N
RMY15,One Trick Pony,Michael Tannen,N
SCo10,The Disappearance,David Hemmings,N
SRi2,Six Weeks to Live,Bruce Campbell,N
SWa10,Sinbad and the Eye of the Tiger,Charles H. Scheer,N
SWa10,Sinbad and the Eye of the Tiger,Ray Harrthausen,X
WSa5,The Incredible Melting Man,Samuel W. Gelfman,N
WSa10,Galaxina,Marylin J. Tenser,N
AlB10,Dracula's Dog,Charles Band,N
AlB10,Dracula's Dog,Frank Ray Perilli,X
CBP10,Norseman,C.B.Pierce,R
DDy10,The Tool Box Murders,Tony Didio,N
DeJ10,Jubilee,Joseph Kane,N
DLy1,Eraserhead,D.Lynch,R
DLy2,Elephant Man,John Foch,N
DLy2,Elephant Man,Mary Sweeney,X
DLy5,Dune,R.DeLaurentiis,R
DWr10,Ice Castles,John Kemeny,N
FDG10,Once in Paris,Gilroy,N
FGi20,L'Elegant Criminel,Ariel Zeitman,N
FMx10,American Hot Wax,Art Linson,N
GeM5,The Man from Snowy River,Michael Edgley,N
GeM17,The Witches of Eastwick,Neil Canton,N
GeM17,The Witches of Eastwick,PeterGuber,X
GeM17,The Witches of Eastwick,John Peters,X
IdB10,Attack of the Killer Tomatoes,Steve Pace,N
IdB10,Attack of the Killer Tomatoes,deBello,X
HgS10,The Time Machine,James Simmons,N
HoZ10,House Calls,Alex Winitsky,N
HoZ10,House Calls,Arlene Sellers,X
HoZ12,The Main Event,Peters,R
HoZ12,The Main Event,Streisand,X
HoZ14,Private Benjamin,Goldie Hawn,R
HoZ18,Unfaithfully Yours,Marvin Worth,N
HoZ18,Unfaithfully Yours,Joe Wizan,X
HSu10,Deathsport,Corman,R
JCm5,The Terminator,G.A.Hurd,R
JCm10,Aliens,G.A.Hurd,R
JCm13,The Abyss,G.A.Hurd,R
JCm20,Terminator 2,Mario Kassar,N
JCm28,Titanic,J.Cameron,R
JCm28,Titanic,Jon Landau,N
JCm28,Titanic,Ray Santini,N
JTo7,The Big Bang,Joseph Kanter,N
PSc1,Blue Collar,Don Guest,N
PSc10,Hardcore,John Milius,N
PSc12,American Gigolo,Freddie Fields,N
PSc20,Cat People,Charles Fries,N
PSc30,The Comfort of Strangers,Gianni Quaranta,N
RHy10,The Wicker Man,Peter Snell,N
RoE10,Stevie,Enders,N
RS1,The Duelists,David Puttnam,N
RS3,Blade Runner,Michael Deelet,R
RS8,Legend,Arnon Milchan,R
RS15,Thelma and Louise,R.Scott,N
RS15,Thelma and Louise,Mimi Scott,X
RS20,1492: Conquest of Paradise,R.Scott,N
RS20,1492: Conquest of Paradise,Roselyne Bosch,X
RS28,G.I. Jane,R.Scott,N
RS28,G.I. Jane,Roger Birnbaum,X
RS28,G.I. Jane,Demi Moore,X
RS28,G.I. Jane,Suzanne Todd,X
RS30,Gladiator,Samuel Bronston,N
RS32,Blackhawk Down,R.Scott,R
SRa5,The Buddy Holly Story,Fred Bauer,N
SRa10,Under the Rainbow,Fred Bauer,N
TCh2,Cheech and Chong's Next Movie,Howard Brown,N
TMy10,Riddle of the Sands,Drummond Challis,N
WBe1,Heaven Can Wait,Beatty,R
WBe2,Reds,Beatty,R
WBe10,Dick Tracy,Beatty,R
WBe15,Bulworth,Beatty,R
AAl6,The Four Seasons,M.Bregman,R
AAl10,Sweet Liberty,M.Bergman,R
AAl20,Betsy's Wedding,M.Bergman,N
AAl20,Betsy's Wedding,Louis A. Stroller,X
ABr3,Lost in America,Mart Katz,N
BWN1,More American Graffiti,G.Lucas,R
CiS10,Sensuous Vampires,Robert E.Waters,N
CiS40,Eye of the Eagle III,Christopher R. Santiago,N
EWS4,Vampire,Gregory Hoblit,N
FWa10,When a Stranger Calls,Melvin Simon,N
GiA10,My Brilliant Career,Margaret Fink,N
GiA30,The Last Days of Chez Nous,Jan Chapman,N
HBe10,Sea of Love,Bregman,R
HBe15,Malice,Rachel Pfeffer,N
HBe15,Malice,Charles Mulvehill,X
HBe15,Malice,Becker,X
MBr10,Beverly Hills Cop,Don~Simpson,N
MBr10,Beverly Hills Cop,Jerry~Bruckheimer,X
MBr10,Beverly Hills Cop,Spielberg,X
MBr14,Midnight Run,Brest,R
MBr19,Scent of a Woman,Brest,R
MM10,Thief,M.Mann,R
MM20,The Keep,Gene Kirkman,N
MM20,The Keep,Howard W. Koch~jr.,X
MLt5,Gold of the Amazon Women,Alfred Leone,N
MLt10,Class of '84,Tom Holland,N
MRb10,Corvette Summer,Hal Barwood,N
MRb15,The Dragonslayer,Koch,R
MRb15,The Dragonslayer,Hal Barwood,X
NiM5,Time After Time,Herb Jaffe,N
NiM20,The Deceivers,Ismail Merchant,N
NiM30,"Star Trek VI, The Undiscovered Country",Nimoy,R
NiM30,"Star Trek, Generations",Rick Berman,R
RDS1,On The Yard,R.D.Silver,R
RDS2,Walk on the Moon,R.D.Silver,R
SDr1,Love at First Bite,Joel Freeman,N
SDr10,Mr.~Mom,Aaron Spelling,N
SyS1,Rocky II,I.Winkler,R
SyS1,Rocky II,Chartoff,X
SyS2,Rocky III,James D. Brubaker,N
SyS2,Rocky III,Chartoff,X
Sys3,Rocky IV,I.Winkler,R
Sys3,Rocky IV,Chartoff,X
TrJ10,Monty Python's Life of Brian,John Goldstone,N
TrJ15,Monty Python's the Meaning of Life,John Goldstone,N
WRi10,Winter Kills,Frankenheimer,R
WRi20,A Night in the Life of Jimmy Reardon,Russel Schwartz,N
BBr10,Tatoo,Levine,R
DIr5,C.H.U.D.,Jonathan D. Kramer,N
DIr10,"C.H.U.D. II, Bud the Chud",Jonathan D. Kramer,N
EBi10,The Fan,Robert Stigwood,N
ErK20,Angel Town,Ash K. Shah,N
ErK30,Nemesis,Alan Schecter,N
FRa10,The Assault,Rademakers,N
GCl20,The Forbidden Dance,Menahem Golem,N
GMu21,Don't Look Back,Elliott Levine,N
GMu21,Don't Look Back,x Rosenblatt ,X
GMx3,Meatballs part III,Andre Link,N
GMx5,The Kidnapping of the President,Mendelux,N
GMx5,The Kidnapping of the President,John Ryan,X
GNs10,The Black Hole,Ron Miller,N
GNs15,Get Crazy,G.Nelson,R
HaR10,National Lampoon's Vacation,Matty Sims,N
HaR25,Multiplicity,Edlund,R
HaR25,Multiplicity,Langston,X
HaR28,Analyze This,Paula Weinstein,N
HaR28,Analyze This,Jane Rosenthal,X
IBy10,Heartbeat,Alen Greisman,N
IBy10,Heartbeat,Michael Shamberg,X
IBy15,The Razor's Edge,Robert P. Marcucci,N
IBy15,The Razor's Edge,Harry Bent,X
IMz10,The Long Good Friday,Barry Hanson,N
IIr17,Champions,Peter Shaw,N
IIr17,Champions,Eva Monley,X
IQd10,Loophole,Julian Holloway,N
IQd10,Loophole,David Korda,X
IrW10,Best Boy,Wohl,R
ITr1,Middle-age Crazy,Sid Kroft,N
JGl10,The Exterminator,Mark Buntzman,N
JGl20,The Protector,David Chan,N
JiA1,Airplane!,Koch,R
JiA5,Hero,David Zucker,R
JiA5,Hero,Jerry Zucker,X
JiA5,Hero,J.Abrahams,X
JoS1,The Incredible Shrinking Woman,Hank Moonjean,N
JoS5,D.C. Cab,Guber,N
JoS5,D.C. Cab,Peters,X
JoS12,Flatliners,Harper,N
JoS20,Batman and Robin,Peter McGregorSmith,R
JrF10,Borderline,Martin Stanger,N
JsC10,Hide in Plain Sight,Robert Christiansen,N
JsC10,Hide in Plain Sight,Rick Rosenberg,X
JTM10,Battle Beyond the Stars,Corman,N
JTM10,Battle Beyond the Stars,Ed Carlin,X
JuT15,Earth Girls Are Easy,Tony Garnett,N
MHo10,Flash Gordon,deLaurentiis,R
MtD10,Hero at Large,Stephen Freedman,N
MBm1,Simon,Louis A. Stroller,N
MBm1,Simon,M.Bergman,X
MBm3,The Manhattan Project,Ferren,N
MDa5,The Legend of Walks Far Woman,Gimbel,N
MDa10,Yellowbeard,Carter deHaven~jr,N
MNe22,Into the West,Jonathan Cavendish,N
MNe22,Into the West,Tim Palmer,X
MNe25,Four Weddings and a Funeral,Duncan Kenworthy,N
PAl14,High Heels,Augustin Almodovar,N
PHa10,Fiendish Plot of Fu Manchu,Hugh Heffner,N
PHa15,Venom,Bregman,R
RFM10,Little Darlings,Stephen Friedman,N
RFM20,Gettysburg,R.Maxwell,R
RGr10,Xanadu,Lawrence Gordon,N
RGr30,Forgotten Prisoners,Steve McGlothan,N
RKa10,Carny,Robbie Robertson,N
RLi10,Table for Five,Robert Schaffel,N
RLi25,Fire in the Sky,Lieberman,R
RoH30,Caged Fear,Terry Kahn,N
RoH30,Caged Fear,Ed Elburt,X
RoH30,Caged Fear,Gregory Vaugn,X
RR1,Ordinary People,Ronald L. Schwary,N
RR2,The Milagro Beanfield War,Redford,N
RR2,The Milagro Beanfield War,Moctesuma Esparza,X
RR5,The Horse Whisperer,Redford,R
RSp10,Under Fire,Jonathan Taplin,N
RSp24,Tomorrow Never Dies,Wilson,R
RSp24,Tomorrow Never Dies,Barbara Broccolli,X
SBe10,The Adventures of Tin Tin: The Lure of Black Gold,X Newman,N
SSC1,Friday the 13th,Cunningham,R
SvP10,Falling in Love Again,Stv.Paul,N
TaH2,The Idolmaker,Gene Kirkwood,N
TaH2,The Idolmaker,Koch,X
TaH5,An Officer and a Gentleman,Martin Elfand,R
TaH6,Against All Odds,Jerry Brick,N
THu10,Over the Edge,Miller,N
THu13,Tex,Ron Miller,N
THu25,Paint it Black,Ann Kilmer Hanes,N
THu25,Paint it Black,Mark Forster,X
THu30,Sylvester,Martin Jurow,N
VeZ10,Fade to Black,George G. Brainsyein,N
VeZ10,Fade to Black,Ron Hamady,X
VLo50,De Gudene er Dode,Lokkeberg,R
WaB10,Little Miss Marker,J.Lang,R
WMi25,Liberators: Fighting on two Fronts in World War II,Miles,R
WMi25,Liberators: Fighting on two Fronts in World War II,Rosenblum,X
YMZ22,Raise the Red Lantern,Chiu FuSheng,N
AnB10,So Fine,Mike Lobell,N
BoL10,Meatballs 4,Donald P. Borchers,N
BSe10,Dial M for Murder,Peter Katz,N
BiP10,Serial,Sidney Beckman,N
CaG1,Caveman,Turman,N
CaG1,Caveman,David Foster,X
DBd10,East of Elephant Rock,Don Boyd,N
DDa10,Clash of the Titans,Charles H. Schneer,N
DSt10,Paternity,Jerry Tokovsky,N
DuM5,Montenegro,Bo Johnson,N
DuM10,The Coca-Cola Kid,David Roe,N
DuM20,Gorilla Bathes at Noon,Alfred Hurmer,N
DuM20,Gorilla Bathes at Noon,Bojana Marijan,X
DuM20,Gorilla Bathes at Noon,Joachim vonVietinghoff,X
ErD10,Green Ice,Jack Wiener,N
FHe10,Basket Case,Edgar Ievens,N
FLg10,Fear No Evil,Laloggia,N
FLg10,Fear No Evil,Charles M. Laloggia,X
Fro28,Cleopatra,Halmi,R
GrB4,The Final Conflict,Harvey Bernard,N
GrB10,Alien Nation,Gale Anne Hurd,N
GrB10,Alien Nation,Richard Kobritz,X
IG1,For Your Eyes Only,Cubby,R
IG2,Octopussy,Cubby,R
IG3,A View to A Kill,Cubby,R
IG5,License Revoked,Cubby,R
IG6,License To Kill,Cubby,R
JCp10,The Double McGuffin,Joe Camp,N
JJB1,Diva,Daniel Odier,N
JJB1,Diva,Irene Silberman,X
JnT10,All Night Long,Leonard Goldberg,N
JnT10,All Night Long,Jerry Weintraub,X
MCb10,Butterfly,Matt Cimber,N
MLe10,This is Elvis,Malcolm Leo,N
MLe10,This is Elvis,Andrew Solt,X
MnB10,Power Play,Christopher Dalton,N
MyR10,Student Bodies,Alan~Smithee,R
OlS18,JFK,A. Kittman Ho,N
OlS18,JFK,Ol.Stone,X
OzS10,Bustin' Loose,Richard Pryor,N
PAd1,Celeste,Eleonore Adlon,R
PCx28,The Exile,P.Cox,R
QMa10,A Dangerous Summer,McElroy,N
RFr15,Psycho II,H.A.Green,R
RiR10,Halloween II,Debra Hill,N
RiR10,Halloween II,Carpenter,X
RLT10,Ticket to Heaven,Ronald Cohen,N
RMq5,Eye of the Needle,Stephen Friedman,N
RMq8,Return of The Jedi,Howard Kazanjian,N
RMq10,Jagged Edge,Ransohoff,R
RZe1,Used Cars,Bob Gale,N
RZe3,Romancing the Stone,M.Douglas,R
RZe5,Back to the Future,Spielberg,R
RZe10,Who Framed Roger Rabbit,Spielberg,R
RZe10,Who Framed Roger Rabbit,J.Silver,X
RZe12,Back to the Future Part II,Spielberg,R
RZe14,Back to the Future Part III,Bob Gale,N
RZe17,Death Becomes Her,Zemeckis,R
RZe17,Death Becomes Her,Steve Starkey,X
RZe19,Forrest Gump,Steve Tisch,N
RZe19,Forrest Gump,Wendy Finerman,X
SGo10,Arthur,Greenhut,R
SHS5,Devil and Max Devlin,Jerome Courtland,N
SHS10,Hostage Flight,James Hay,N
Smi3,Friday the 13th Part II,Miner,N
Smi3,Friday the 13th Part II,Dennis Murphy,X
Smi5,Friday the 13th Part III,Mancuso,R
SMi10,Wild Hearts Can't Be Broken,Matt Williams,N
TKa10,Bushido Blade,Arthur Rankin~jr.,N
WoP17,In the Line of Fire,Jeff Apple,N
AmH10,Fast Times at Ridgemont High,C.o. Erickson,N
AmH13,National Lampoon's European Vacation,Matty Sims,N
APy10,The Sword and the Sorcerer,Brandon Chase,N
APy15,Raven Hawk,Ron Samuels,N
ARo10,Endangered Species,Carolyn Pfeiffer,N
BiF10,Gregory's Girl,Davina Belling,N
BiF10,Gregory's Girl,Clive Parsons,X
BiF13,Local Hero,David Puttnam,N
BLe1,Diner,Jerry Weintraub,N
BLe5,Tin Men,Mark Johnson,N
BLe5,Tin Men,Mark Johnson,N
BLe8,"Good Morning, Vietnam",Mark Johnson,N
BLe11,Bugsy,Mark Johnson,N
BLe11,Bugsy,B.Levinson,X
BLe11,Bugsy,Beatty,X
Ble19,Sleepers,B.Levinson,R
BrP10,A Little Sex,Paltrow,R
CDe10,The Escape Artist,Doug Claybourne,N
CDe10,The Escape Artist,Buck Houghton,X
CHa20,The Hand that Rocks the Cradle,David Madden,N
CHa27,L.A. Confidential,Milchan,R
DaD10,Amityville II: The Possession,Dino deLaurentis,N
DaV1,Le Retour de Martin Guerre,Marcel Dassault,N
DSW18,Down Periscope,Robert Lawrence,R
GrC1,Frances,Jonathan Sanger,N
GrC12,The Turn of the Screw,Bridget Terry,N
GyM4,Young Doctors in Love,Jerry~Bruckheimer,N
GyM10,Overboard,Alexander Rose,N
GyM20,Pretty Woman,Milchan,R
GyM22,Frankie and Johnny,Gey.Marshall,R
GyM24,NKT,Goldsmith,N
GyM30,Dear God ,Steve Tisch,N
GyM35,The Princess Diaries,Whitney Houston,N
GyM35,The Princess Diaries,Mario Iscovich,N
GyM35,The Princess Diaries,Debra Martin Chase,N
HuH10,Chariots of Fire,Puttnam,R
IDu21,Flirting,Kennedy,N
IDu21,Flirting,Miller,X
JPK10,The Chosen,Edie Landau,N
JPK10,The Chosen,Ely Landau,X
JPK15,The Sting II,J.Lang,R
JMl1,That Championship Season,Golan,R
JSo15,A Nightmare on Elm Street Part Two: Freddy's Revenge,Robert Shaye,R
KFi10,Airplane II: The Sequel,Koch,R
KrK35,Le Double Vie de Veronique,Leonardo delaFuento,N
LaK1,Body Heat,Fred T. Gallo,R
LaK2,The Big Chill,L.Kasdan,R
LaK2,The Big Chill,Michael Shawberg,X
LaK13,The Accidental Tourist,L.Kasdan,N
LaK13,The Accidental Tourist,Charles Okun,X
LaK13,The Accidental Tourist,Michael Grillo,X
LaK18,Wyatt Earp,Jim Wilson,N
LaK18,Wyatt Earp,Costner,X
LaK18,Wyatt Earp,L.Kasdan,X
LaK16,French Kiss,Meg Ryan,N
NeJ10,Angel,Boorman,R
NeJ12,The Company of Wolves,Chris Brown,N
NeJ12,The Company of Wolves,Stephen Wooley,X
NeJ16,We're No Angels,Art Linson,N
NeJ22,The Crying Game,Stephen Wooley,N
PaB10,Grease 2,Robert Stigwood,N
PaB10,Grease 2,Allan Carr,X
PWa10,House of the Long Shadows,Jenny Craven,N
RiB1,My Favourite Year,Michael Gruskoff,N
RiB15,Racing with the Moon,Alain Bernheim,N
RiB15,Racing with the Moon,John Kohn,X
RiB21,Mermaids,Lauren Lloyd,N
RiB21,Mermaids,Wallis Nicita,X
RiB21,Mermaids,Patrick Palmer,X
RiB25,Made in America,Arnon Milchan,N
RiB25,Made in America,Michael Douglas,X
RiB25,Made in America,Rick Bieber,X
RiB26,Milk Money,Marshall,R
RiB26,Milk Money,Sylberts,X
RiB30,City Heat,Fritz Manes,R
RLo10,Brimstone and Treacle,Alan E. Salke,N
RLo10,Brimstone and Treacle,Herbert Solow,X
RT20,Tequila Sunrise,Thom Mount,N
RtW10,Medea,Maria Ruscom,N
StL10,Tron,Lisberger,N
StL10,Tron,Kushner,X
SuS12,Desperately Seeking Susan,Sarah Pillsbury,N
SuS12,Desperately Seeking Susan,Midge Sanford,X
SuS16,Making Mr.~Right,Mike Wise,N
SuS16,Making Mr.~Right,Joel Tuber,X
SuS25,The Dutch Master,Jonathan Brett,N
UEd10,Christiane F.,Hans H. Kadan,N
UEd25,Body of Evidence,deLaurentiis,R
WaW4,Eat a Bowl of Tea,Tom Sternberg,N
WaW10,The Joy Luck Club,Ol.Stone,R
YlG10,Yol,"Serif G\""oren",N
AdL5,Flashdance,Don~Simpson,R
AdL5,Flashdance,Jerry~Bruckheimer,R
AdL5,Flashdance,Guber,R
AdL5,Flashdance,Peters,R
AdL6,Nine 1/2 Weeks,Anthony Rufus Isaacs,N
AdL6,Nine 1/2 Weeks,Z.King,X
AdL16,Indecent Proposal,Sherry Lansing,N
AdL20,Lolita,Mario Kassar,N
AdL20,Lolita,Joel B. Michaels,X
AdL25,Unfaithful,Mario Kassar,N
AdL25,Unfaithful,Joel B. Michaels,X
AJo10,Love Letters,Corman,R
AlJ1,To Be or Not To Be,Mel~Brooks,R
BMs10,Mickey's Christmas Carol,Mattinsson,R
BSt1,Yentl,Streisand,R
BSt5,Prince of Tides,Streisand,N
BSt5,Prince of Tides,R.Andrews Lane,X
BSt15,The Mirror Has Two Faces,Streisand,R
BSt15,The Mirror Has Two Faces,Milchan,X
DLo10,Smokey and the Bandit III,Mort Engelberg,N
DLo13,Wet Gold,Bill Coker,N
DWi10,Silver Dream Racer,Rene Dupont,N
GCh10,Short Time,Todd Black,N
GCh23,Sub Down,Jeffrey White,N
GCh23,Sub Down,Silvio Muraglia,X
GCh23,Sub Down,Daniel Sladek,X
GoR1,Koyaanisqatsi,Reggio,R
IoA10,We of the Never Never,Adams Packer,N
IoA10,We of the Never Never,Greg Tepper,X
JJm6,Night on Earth,Jarmusch,N
JKw5,Eddie Macon's Run,Martin Bregman,N
JKw10,Tough Guys,Joe Wizan,N
JLB1,Terms of Endearment,Eisner,R
JLB14,As Good As It Gets,J.L.Brooks,R
JLB14,As Good As It Gets,Bridget Johnson,X
JLB14,As Good As It Gets,Kirstin,X
MaC1,Valley Girl,Wayne Crawford,N
MaC1,Valley Girl,Andrew Lane,X
MaC10,Crazy in Love,Loan Stein,N
MaC10,Crazy in Love,Karen Dorr,X
MaC11,Lost in Yonkers,Ray Stark,N
MaC12,"Angie, I says",Roth,R
MaC15,Introducing Dorothy Dandridge,Larry Y. Abucher,N
MCh1,All the Right Moves,Steven Deutsch,N
PGr5,The Draughtsman's Contract,David Payne,N
PGr10,The Belly of an Architect,Colin Callender,N
PGr10,The Belly of an Architect,Walter Donohue,N
PGr16,Prospero's Books,Kees Kasander,N
PRb1,Lovesick,P.Rosenberg,R
RbR3,The Princess Bride,Andrew Scheinman,N
RbR3,The Princess Bride,R.Reiner,X
RbR12,Misery,Andrew Scheinman,N
RbR12,Misery,R.Reiner,X
RMw10,Overexposed,Debra do Maio,N
RMw13,Afterburn,Paul Kurta,N
RoD10,The Black Stallion Returns,Coppola,R
RPe8,Threshold,Michael Burns,N
RPe8,Threshold,Jon Slan,X
RPe12,Country,William D. Witcliff,R
RWs10,Hambone and Hillie,Gary Gillingham,N
PBm1,Risky Business,Steve Tisch,N
PBm1,Risky Business,John Avnet,X
TeB10,Slayground,John Dark,N
TeB10,Slayground,Gower Frost,X
ToS1,The Hunger,Richard Shepard,N
ToS5,Top Gun,Jerry~Bruckheimer,R
ToS5,Top Gun,Don~Simpson,X
ToS10,Days of Thunder,Don~Simpson,N
ToS10,Days of Thunder,Jerry~Bruckheimer,X
ToS12,Beverly Hills Cop II,Don~Simpson,R
ToS12,Beverly Hills Cop II,Jerry~Bruckheimer,X
ToS21,Crimson Tide ,Don~Simpson,R
ToS21,Crimson Tide ,Jerry~Bruckheimer,X
ToS23,The Fan,Wendy Finerman,N
ToS25,Enemy of the State,Jerry Bruckheimer,R
WiD20,Angels in the Outfield,Irby Smith,N
WiD20,Angels in the Outfield,Joe Roth,X
WiD20,Angels in the Outfield,Roger Birnbaum,X
ACx12,Sid and Nancy,Eric Feliner,N
FKi10,Children of the Corn,Donald P. Borchers,N
FKi10,Children of the Corn,Terence Kirby,X
HuW10,Police Academy,Paul Malansky,N
HuW22,Guarding Tess,Ned Tanen,N
HuW22,Guarding Tess,Nancy Graham Tanen,N
IHu1,Sixteen Candles,J.Hughes,R
IHu11,The Breakfast Club,J.Hughes,R
IHu15,"Planes, Trains, and Automobiles",J.Hughes,R
IHu25,Curly Sue,J.Hughes,R
JCi14,The Piano,Jan Chapman,N
JlC4,Blood Simple,E.Coen,R
JlC7,Raising Arizona,E.Coen,R
JlC7,Raising Arizona,Mark Silverman,X
JlC10,Miller's Crossing,E.Coen,R
JlC11,Barton Fink,E.Coen,R
JlC16,Fargo,E.Coen,R
JI4,A Taxing Woman,Yasushi Tamaoki,N
JI4,A Taxing Woman,Seigo Hosogoe,N
JRu5,Sleeping With the Enemy,Leonard Goldberg,N
JRu14,The Good Son,Mary Ann Page,N
