BWN1,More American Graffiti,1979
CiS10,Sensuous Vampires,1979
CiS40,Eye of the Eagle III,1990
DLD10,Hot Stuff,1979
EWS4,Vampire,1979
EWS10,The Secret Passion of Robert Clayton,1992
FWa10,When a Stranger Calls,1979
GiA10,My Brilliant Career,1979
GiA20,High Tide,1987
GiA30,The Last Days of Chez Nous,1993
GiA32,Little Women,1993
GiA35,Oscar and Lucinda,1996
HBe1,The Onion Field,1979
HBe2,Black Marble,1976
HBe10,Sea of Love,1989
HBe15,Malice,1993
HBe18,City Hall,1996
HBe20,Mercury Rising,1998
ICt10,Mountain Family Robinson,1979
Ird10,Middle Age Spread,1979
Ird12,Carry Me Back,1982
Ird14,Leave All Fair,1985
Ird16,Last Tattoo,1994
JaF10,Penitentiary,1979
MBr5,Going in Style,1979
MBr10,Beverly Hills Cop,1984
MBr14,Midnight Run,1988
MBr19,Scent of a Woman,1992
MBr25,Meet Joe Black,1998
MCh5,Hussy,1979
MeS10,Mean Dog Blues,1979
MM10,Thief,1979
MM20,The Keep,1983
MM25,The Manhunter,1986
MM30,The Last of the Mohicans,1992
MM33,Heat,1995
MM37,The Insider,1999
MM41,Collateral,2004
MLt5,Gold of the Amazon Women,1979
MLt10,Class of '84,1982
MLt15, ,1984
MLt20,Space Camp,1988
MLt22,Amazon Women on the Moon,1989
MRb10,Corvette Summer,1979
MRb15,The Dragonslayer,1981
MxS11,Tales from the Vienna Woods,1979
NiM5,Time After Time,1979
NiM12,Star Trek II: The Wrath of Khan,1982
NiM13,The Day After,1983
NiM20,The Deceivers,1985
NiM30,"Star Trek VI, The Undiscovered Country",1989
NiM31,"Star Trek, Generations",1994
PAal,A Force of One,1979
RDS1,On The Yard,1979
RDS2,Walk on the Moon,1985
SDr1,Love at First Bite,1979
SDr10,Mr.~Mom,1983
SMa10,A Shining Season,1979
SyS1,Rocky II,1979
SyS2,Rocky III,1979
Sys3,Rocky IV,1985
TJe10,The Odd Angry Shot,1979
TrJ10,Monty Python's Life of Brian,1979
TrJ12,Secret Policeman's Ball,1980
TrJ14,Secret Policeman's Other Ball,1982
TrJ15,Monty Python's the Meaning of Life,1983
TrJ20,Personal Services,1987
YoK1,Lensman,1979
WRi10,Winter Kills,1979
WRi20,A Night in the Life of Jimmy Reardon,1985
ALi10,Where the Buffalo Roam,1980
ALi15,The Wild Life,1984
AnA10,The Gunslinger,1980
BBr10,Tatoo,1980
BBy10,Lifepod,1980
BGr10,Wilma,1980
CBd10,Black Stallion,1980
CBd20,Never Cry Wolf,1983
CBd30,"Nutcracker, the Motion Picture",1989
ClP10,La Boum,1980
ClP12,La boum 2,1982
ClP18,L'etudiante,1988
DdP10,Le Conte de Monte Christo,1980
DeH10,Silent Scream,1980
DHx10,Naked Massacre,1980
DIr5,C.H.U.D.,1980
DIr10,"C.H.U.D. II, Bud the Chud",1984
DDo10,Maenner,1980
DDo12,Ich und Er,1983
DDo15,Variety,1985
DDo16,Keiner liebt mich,1990
DDo20,"Happy Birthday, Torke!",1991
DDo25,Bin Ich schoen?,1998
EBi10,The Fan,1980
ErK10,The Octagon,1980
ErK20,Angel Town,1989
ErK30,Nemesis,1992
FOR10,Beverly Hills Vamp,1982
FOR12,Scream Queen Hot Tub Party,1984
FOR20,Hollywood Chain Saw Hookers,1988
FOR30,Gad Girls from Mars,1990
FRa10,The Assault,1980
GBo5,The Hearse,1980
GBo10,Body and Soul,1981
GBo15,My Tutor,1983
GCl10,Extraterrestrial Terror,1980
GCl20,The Forbidden Dance,1990
GPe10,From Hell to Victory,1980
GMu1,Goodbye Pork Pie,1980
GMu2,Utu,1981
GMu9,The Quiet Earth,1985
GMu15,Young Guns II,1990
GMu17,Freejack,1992
GMu21,Don't Look Back,1996
GMx2,Meatballs part II,1980
GMx3,Meatballs part III,1980
GMx5,The Kidnapping of the President,1980
GNs10,The Black Hole,1980
GNs15,Get Crazy,1983
GTr10,Touched by Love,1980
GTr12,Take this Job and Shove it,1981
GaW10,Wholly Moses,1980
HaR1,Caddyshack,1980
HaR10,National Lampoon's Vacation,1983
HaR14,National Lampoon's Last Resort,1989
HaR18,Groundhog Day,1993
HaR25,Multiplicity,1996
HaR28,Analyze This,1999
IBd10,Friday the 13th ... The Orphan,1980
IBy10,Heartbeat,1980
IBy15,The Razor's Edge,1984
IHm10,Gideon's Trumpet,1980
IMz10,The Long Good Friday,1980
IIr10,The Dogs of War,1980
IIr12,Ghost Story,1981
IIr17,Champions,1984
IIr21,Hamburger Hill,1987
IIr30,Widow's Peak,1994
IIr32,A Month by the Lake,1996
IQd10,Loophole,1980
IrW10,Best Boy,1980
ISy4,Lianna,1980
ISy6,"Baby, It's You",1980
ISy8,Brother From Another Planet,1980
ISy10,Return of the Secaucus 7,1980
ISy12,8 Men Out,1984
ISy14,Make One,1986
ISy15,Matewan,1987
ISy20,City of Hope,1991
ISy22,Passion Fish,1992
ISy29,Limbo,1999
ITr1,Middle-age Crazy,1980
JfW5,Die Laughing,1980
JGl10,The Exterminator,1980
JGl15,The Soldier,1982
JGl20,The Protector,1990
JiA1,Airplane!,1980
JiA5,Hero,1984
JiA7,The Kidnapping of Mrs. Stone,1986
JiA9,When Twins are Interchanged,1988
JiA10,The Naked Gun,1988
JiA12,The Adventures of Ford Fairlane,1989
JiA15,Hot Shots!,1991
JiA18,Hot Shots! Part Deux,1993
JoO10,The Competition,1980
JoS1,The Incredible Shrinking Woman,1980
JoS5,D.C. Cab,1984
JoS10,Cousins,1989
JoS12,Flatliners,1990
JoS13,Dying Young,1991
JoS15,The Client,1993
JoS16,Falling Down,1993
JoS18,Batman Forever,1995
JoS20,Batman and Robin,1997
JoS27,Phone Booth,2002
JrF10,Borderline,1980
JsC10,Hide in Plain Sight,1980
JSd10,Seems Like Old Times,1980
JTM10,Battle Beyond the Stars,1980
JTM20,Tokyo Decadence,1980
JuT5,The Great Rock and Roll Swindle,1980
JuT15,Earth Girls Are Easy,1989
KeD10,The Mango Tree,1980
KW10,Eyes of a Stranger,1980
LGG10,Stuckey's Last Stand,1980
LGr10,Terraces,1980
LSc10,"Hey, I'm Alive",1980
LuP30,The Oak,1991
MHo10,Flash Gordon,1980
MtD10,Hero at Large,1980
MBm1,Simon,1980
MBm2,Lovesick,1983
MBm3,The Manhattan Project,1985
MDa5,The Legend of Walks Far Woman,1980
MDa10,Yellowbeard,1983
MlB10,Paper Wedding,1989
MNe10,The Awakening,1980
MNe12,Dance with a Stranger,1982
MNe15,The Good Father,1985
MNe18,Wild Women,1990
MNe20,Enchanted April,1992
MNe22,Into the West,1993
MNe24,Siesta,1994
MNe25,Four Weddings and a Funeral,1994
MNe26,A Fine Romance,1995
MNe29,Donnie Brasco,1997
MRc10,Union City,1980
NRo10,America and Lewis Hine,1986
NRo12,Through the Wire,1980
PAl1,"Pepi, Luci, Bom",1980
PAl2,Dark Passion,1981
PAl3,Labyrinth of Passion,1982
PAl4,Matador,1985
PAl6,Law of Desire,1986
PAl8,What Have I Done to Deserve This?,1987
PAl10,Women on the Verge of A Nervous Breakdown,1988
PAl12,"Tie Me Up, Tie Me Down",1990
PAl14,High Heels,1991
PAl16,Kika,1994
PAl18,La flor de mi Secreto,1996
Pal20,Carne Tremula,1998
PAl21,Todo sobre mi madre,1999
PHa10,Fiendish Plot of Fu Manchu,1980
PHa15,Venom,1981
PHa25,Hugh Heffner: Once Upon A Time,1992
PLy10,Prom Night,1980
PLy15,Cross Country,1983
PMw10,Touch and Go,1980
PSt10,Take It To The Limit,1980
ReD10,Massacre at Central High,1980
RFM10,Little Darlings,1980
RFM12,Night the Lights Went Out in Georgia,1981
RFM20,Gettysburg,1993
RGr10,Xanadu,1980
RGr30,Forgotten Prisoners,1980
RKa10,Carny,1980
RLi6,Just Before Dawn,1980
RLi10,Table for Five,1982
RLi20,All I want for Christmas,1991
RLi25,Fire in the Sky,1993
RoH10,Shogun Assassin,1980
RoH30,Caged Fear,1990
RoW10,Anna to the Infinite Power,1983
RR1,Ordinary People,1980
RR2,The Milagro Beanfield War,1988
RR3,A River Runs Through It,1992
RR4,Quiz Show,1994
RR5,The Horse Whisperer,1998
RSr10,How to Beat the High Cost of Living,1980
RSp8,Terror Train,1980
RSp10,Under Fire,1983
RSp13,The Best of Times,1985
RSp16,Air America,1990
RSp17,Turner and Hooch,1990
RSp20,and the Band Played On,1993
RSp24,Tomorrow Never Dies,1997
SBe10,The Adventures of Tin Tin: The Lure of Black Gold,1990
SfP6,Hotel Deutschland,1991
SGr10,Mad Dog,1980
SKw20,Full Moon in New York,1991
SKw23,Actress,1991
SKw30,Red Rose White Rose,1995
SSC1,Friday the 13th,1980
SSC2l,Spring Break,1983
SSz10,Brussels Transit,1980
SvP10,Falling in Love Again,1980
TaH2,The Idolmaker,1980
TaH5,An Officer and a Gentleman,1982
TaH6,Against All Odds,1983
TaH8,White Nights,1986
TaH10,Everybody's All-American,1988
TaH15,Chuck Berry Hail! Hail! Rock 'n' Roll,1991
TaH30,When We Were Kings,1996
TaH32,The Devils Advocate,1997
TBl10,My Bodyguard,1980
TBl15,Six Weeks,1982
TBl20,Untamed Heart,1993
TBl21,A Home of Our Own,1993
TCl10,McVicar,1980
TgD1,The Adventures of Picasso,1980
THu10,Over the Edge,1980
THu13,Tex,1982
THu20,River's Edge,1987
THu25,Paint it Black,1989
THu30,Sylvester,1991
VeZ10,Fade to Black,1980
VlM10,Moscow Does Not Believe in Tears,1980
VLo50,De Gudene er Dode,1992
WaB10,Little Miss Marker,1980
WBo10,"Feuer, Eis, und Dynamit",1982
WiH10,Stalk the Wild Child,1980
WMi19,Blacks in the Military,1985
WMi22,Black Champions,1987
WMi25,Liberators: Fighting on two Fronts in World War II,1992
YMZ10,Red Sorghum,1980
YMZ20,Ju Dou,1990
YMZ22,Raise the Red Lantern,1992
YMZ24,The Story of Qiu Ju,1993
YMZ26,To Live,1994
YMZ29,Keep Cool,1997
YoM10,The Family Game,1984
Z2810,Sexworld,1980
AbF10,Ms.~45,1981
AbF12,Driller Killer,1982
AbF14,China Girl,1983
AbF20,King of New York,1990
AbF25,Bad Luitenant,1992
AbF26,Dangerous Game,1993
AbF27,Body Snatchers,1994
AbF30,The Blackout,1997
AnB5,Honeymoon in Vegas,1981
AnB10,So Fine,1981
AnB20,The Freshman,1990
AnB26,Striptease,1996
ArN10,Deadline,1981
BoL10,Meatballs 4,1981
BSe10,Dial M for Murder,1981
BSe20,Night Gallery,1981
BDC8,Galaxy of Terror,1981
BiP10,Serial,1981
BMa10,Nighthawks,1981
CaG1,Caveman,1981
CBe10,Death of a Centerfold: the Dorothy Stratten Story,1981
CGi10,"P\'etrole, p\'etrole",1981
CMq10,Candy,1981
DBd10,East of Elephant Rock,1981
DDa10,Clash of the Titans,1981
DSh10,Heartaches,1981
DSt10,Paternity,1981
DuM5,Montenegro,1981
DuM8,Defence of the Realm,1985
DuM10,The Coca-Cola Kid,1985
DuM20,Gorilla Bathes at Noon,1993
ErD10,Green Ice,1981
ETi10,Improper Channels,1981
Eti20,Murder at my Door,1996
FHe10,Basket Case,1981
FHe30,Basket Case II,1990
FHe31,Frankenhooker,1990
FLg10,Fear No Evil,1981
FRi10,Taxi zum Klo,1981
FRo10,Lords of Discipline,1981
FRo20,K2,1991
Fro28,Cleopatra,1999
FrV10,La Che\`evre,1981
FrV20,Les Fugitifs,1986
GrB4,The Final Conflict,1981
GrB10,Alien Nation,1988
HAv10,Mortuary,1981
IG1,For Your Eyes Only,1981
IG2,Octopussy,1983
IG3,A View to A Kill,1985
IG4,The Living Daylights,1985
IG5,License Revoked,1988
IG6,License To Kill,1989
JCL10,Visiting Hours,1981
JCp10,The Double McGuffin,1981
JCp15,Hawmps,1982
JFi10,Raggedy Man,1981
JJB1,Diva,1981
JJB10,The Moon in the Gutter,1985
JJB15,37.2 le Matin,1986
JnT10,All Night Long,1981
KeS10,Modern Problems,1981
MBg10,Camila,1984
MCb10,Butterfly,1981
MLe10,This is Elvis,1981
MMo10,Lovers and Liars,1981
MnB10,Power Play,1981
MnB22,Pirates of Silicon Valley,1999
MSr10,L'amour des Femmes,1981
MyR10,Student Bodies,1981
OlS3,The Hand,1986
OlS9,Platoon,1986
OlS12,Wall Street,1988
OlS15,Born on the Fourth of July,1989
OlS17,The Doors,1991
OlS18,JFK,1991
OlS20,Heaven and Earth,1993
OlS22,Natural Born Killers,1994
OlS23,Nixon,1995
OlS25,U-Turn,1997
OlS27,Any Given Sunday,1999
OzS10,Bustin' Loose,1981
PAd1,Celeste,1981
PAd2,Sugarbaby,1984
PAd3,Five Last Days,1985
PAd4,The White Rose,1986
PAd13,Bagdad Cafe,1989
PAd14,Rosalie Goes Shopping,1990
PAd17,Salmonberries,1994
PBz10,Nobody's Perfekt,1981
PCx10,Lonely Hearts,1981
PCx13,Man of Flowers,1983
PCx16,Cactus,1986
PCx18,Vincent - The Life and Times of Vincent Van Gogh,1987
PCx20,A Woman's Tale,1989
PCx25,Golden Braid,1990
PCx28,The Exile,1993
PCx29,Touch Me,1994
PrWl,Don't Cry It's Only Thunder,1981
QMa10,A Dangerous Summer,1981
QMa12,The Stud,1982
QMa14,The Bitch,1984
RFr10,Road Games,1981
RFr15,Psycho II,1983
RFr19,Cloak and Dagger,1984
RFr25,FX2,1989
RFr30,FX2 - The Deadly Art of Illusion,1991
RiR10,Halloween II,1981
RiR15,Bad Boys,1983
RLT10,Ticket to Heaven,1981
RLT15,Terry Fox Story,1983
RMq5,Eye of the Needle,1981
RMq8,Return of The Jedi,1985
RMq10,Jagged Edge,1985
RoM1,Imagine the Sound,1981
RoM2,Poetry in Motion,1982
RoM3,Comic Book Confidential,1989
RZe1,Used Cars,1980
RZe3,Romancing the Stone,1984
RZe5,Back to the Future,1985
RZe10,Who Framed Roger Rabbit,1988
RZe12,Back to the Future Part II,1989
RZe14,Back to the Future Part III,1990
RZe17,Death Becomes Her,1992
RZe19,Forrest Gump,1994
RZe20,Contact,1997
RZe22,Cast Away,1999
RZe25,What Lies Beneath,2000
SGo10,Arthur,1981
SGo15,The Shooting Party,1984
SyH10,Leise Schatten,1991
SHS5,Devil and Max Devlin,1981
SHS10,Hostage Flight,1989
Smi3,Friday the 13th Part II,1981
Smi5,Friday the 13th Part III,1982
SMi10,Wild Hearts Can't Be Broken,1991
SMi14,Forever Young,1992
SMi21,Lake Placid,1999
StG10,Paradise,1981
SuG10,The Reanimator,1985
SuG20,Fortress,1993
SuG25,Lost in Space,1998
TBu10,Attack Force Z,1981
TDS10,Hell Night,1981
TDS15,The Concrete Jungle,1983
TKa10,Bushido Blade,1981
WlF10,Search and Destroy,1981
WoP10,Das Boot,1981
WoP12,The Plastic Nightmare,1990
WoP14,Shattered,1991
WoP17,In the Line of Fire,1993
WoP18,Clear and Present Danger,1994
WoP20,Outbreak,1995
WoP22,Air Force One,1997
WoP24,U-571,2000
WoP25,The Storm,2000
xGc10,Oppenheimer,1981
ALs10,Android,1982
AmH10,Fast Times at Ridgemont High,1982
AmH13,National Lampoon's European Vacation,1985
AmH25,Loser,2000
AOz10,At,1982
APy10,The Sword and the Sorcerer,1982
APy15,Raven Hawk,1996
ARo10,Endangered Species,1982
BiF10,Gregory's Girl,1982
BiF13,Local Hero,1983
BiF20,Being Human,1994
BLe1,Diner,1982
BLe4,The Natural,1984
BLe5,Tin Men,1987
BLe6,Rain Man,1988
BLe8,"Good Morning, Vietnam",1989
BLe10,Avalon,1990
BLe11,Bugsy,1991
BLe12,Toys,1992
BLe15,Jimmy Hollywood,1994
BLe17,Disclosure,1994
Ble19,Sleepers,1996
BLe21,Wag the Dog,1998
BLe22,Sphere,1998
BLe23,Liberty Heights,1999
BrP10,A Little Sex,1982
BrP15,Duet,1999
BSz10,The Adventurers of the Sierra Leone,1982
CDe10,The Escape Artist,1982
CHa10,Losin' It,1982
CHa14,The Bedroom Window,1988
CHa18,Bad Influence,1990
CHa20,The Hand that Rocks the Cradle,1991
CHa25,The River Wild,1995
CHa27,L.A. Confidential,1997
CMu10,Before the Nickelodeon,1982
DaD10,Amityville II: The Possession,1982
DaV1,Le Retour de Martin Guerre,1982
DnR10,Ein Sack Voll Flohe,1982
DSc10,The Seduction,1982
DSW1,Cannery Row,1982
DSW15,King Ralph,1991
DSW18,Down Periscope,1996
DvW10,The Last Horror Film,1982
GAS10,Vice Squad,1982
GrC1,Frances,1982
GrC5,Gleaming the Cube,1985
GrC12,The Turn of the Screw,1989
GyM4,Young Doctors in Love,1982
GyM10,Overboard,1987
GyM20,Pretty Woman,1990
GyM22,Frankie and Johnny,1991
GyM24,NKT,1992
GyM26,Exit to Eden,1994
GyM30,Dear God ,1996
GyM33,Runaway Bride,1999
GyM35,The Princess Diaries,2001
HJS10,Parsifal,1982
HuH10,Chariots of Fire,1981
HuH15,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984
HuH20,Revolution,1984
HPa10,The Devil in Miss Jones II,1982
IaS10,The Final Option,1982
IDu10,Far East,1982
IDu16,The Year my Voice Broke,1987
IDu21,Flirting,1992
IDu22,Wide Saragossa Sea,1993
IDu24,Sirens,1994
IDu28,Lawn Dogs,1998
JBs10,Jekyll and Hyde...Together Again,1982
JCh5,Dragon Lord,1982
JCh10,Police Story,1985
JCh13,Armour of God,1986
JCh15,Dragons Forever,1986
JCh20,Police Story II,1988
JFD10,Ca va faire mal,1982
JHs10,I'm Dancing As Fast As I Can,1982
JPK10,The Chosen,1982
JPK15,The Sting II,1983
JMl1,That Championship Season,1982
JSo10,Alone in the Dark,1982
JSo15,A Nightmare on Elm Street Part Two: Freddy's Revenge,1985
KaK10,Another Way,1982
KaK12,A Very Moral Night,1983
KaK14,Lily in Love,1984
KFi10,Airplane II: The Sequel,1982
KrK5,The Principles of Hygiene and Safety in a Copper Mine,1982
KrK20,A Short Film About Killing,1982
KrK22,Blind Chance,1982
KrK25,Decalogue,1988
KrK30,Ein kurzer Film Uber die Liebe,1988
KrK35,Le Double Vie de Veronique,1990
KrK38,Blue,1993
KrK39,White,1994
KrK40,Red,1994
LaK1,Body Heat,1982
LaK2,The Big Chill,1983
LaK9,Silverado,1985
LaK13,The Accidental Tourist,1989
LaK14,I Love You to Death,1990
LaK15,Grand Canyon,1991
LaK18,Wyatt Earp,1994
LaK16,French Kiss,1995
LaK23,Mumford,1999
MCa10,Fighting Back,1982
MGA10,Demons in the Garden,1982
MGA14,Half of Heaven,1986
MRm10,The House on Sorority Row,1982
MRm20,The Invader,1996
NeJ10,Angel,1982
NeJ12,The Company of Wolves,1984
NeJ14,Mona Lisa,1986
NeJ15,High Spirits,1986
NeJ16,We're No Angels,1989
NeJ20,The Miracle,1990
NeJ22,The Crying Game,1992
NeJ28,The Butcher Boy,1998
NeJ29,The End of the Affair,1999
PaB10,Grease 2,1982
PWa10,House of the Long Shadows,1982
RiB1,My Favourite Year,1982
RiB15,Racing with the Moon,1984
RiB21,Mermaids,1990
RiB25,Made in America,1993
RiB26,Milk Money,1994
RiB28,Mrs.~Winterbourne,1996
RiB30,City Heat,1998
RLo5,Full Circle,1982
RLo10,Brimstone and Treacle,1982
RLo11,The Missionary,1982
RLo24,Richard III,1995
RJR10,Zapped,1982
RT1,Personal Best,1982
RT20,Tequila Sunrise,1988
RT30,Without Limits,1998
RtW10,Medea,1982
RzB10,Interrogation,1982
SLr10,The Intruder,1982
StL10,Tron,1982
SuS10,Smithereens,1982
SuS12,Desperately Seeking Susan,1985
SuS14,She-Devil,1986
SuS16,Making Mr.~Right,1987
SuS20,Cookie,1989
SuS25,The Dutch Master,1993
TAv1,Things Are Tough All Over,1982
TeK10,Behind the Mosquito Net,1982
UEd10,Christiane F.,1982
UEd20,Last Exit To Brooklyn,1990
UEd25,Body of Evidence,1992
WaW1,Chan is Missing,1982
WaW2,Diem Sum,1984
WaW3,Slam Dance,1987
WaW4,Eat a Bowl of Tea,1989
WaW5,"Life is Cheap, but Toilet Paper is Expensive",1989
WaW10,The Joy Luck Club,1993
WaW13,Smoke,1995
WaW14,Blue in the Face,1996
WaW15,Chinese Box,1998
WaW16,Anywhere But Here,1999
WaW20,Maid in Manhattan,2002
WLu10,Vigilante,1982
WLu15,Maniac Cop,1988
xHe10,Stuck on You!,1982
YlG10,Yol,1982
Z8210,I Married a Shadow,1982
Z8220,La Vie Continue,1982
ABz10,Portrait of a Hitman,1983
AdL5,Flashdance,1983
AdL6,Nine 1/2 Weeks,1986
AdL10,Fatal Attraction,1988
AdL14,Jacob's Ladder,1990
AdL16,Indecent Proposal,1993
AdL20,Lolita,1997
AdL25,Unfaithful,2002
AHu1,Boat People,1983
AHu5,Song of the Exile,1990
AJo10,Love Letters,1983
AKa5,Ariel,1983
AKa10,Hamlet Goes Business,1985
AKa15,The Match Factory Girl,1989
AKa20,La Vie de Boh\`eme,1993
AlJ1,To Be or Not To Be,1983
BMs10,Mickey's Christmas Carol,1983
BnG1,Olivia in Concert,1983
BnG12,Sweet Poison,1991
BnG13,Love Kills,1991
BSt1,Yentl,1983
BSt5,Prince of Tides,1991
BSt10,Innocent Blood,1993
BSt15,The Mirror Has Two Faces,1996
BSw10,La Balance,1983
ByB10,Fords on Water,1983
CoF10,Rembetiko,1983
DCb10,Killing of Angel Street,1983
DdH10,Tendres Cousines,1983
DHi10,Ator the Fighting Eagle,1983
DLo10,Smokey and the Bandit III,1983
DLo13,Wet Gold,1984
DLo19,Mr. Murder,1990
DWi10,Silver Dream Racer,1983
EdE10,Il Deputado,1983
EHo10,They Call Me Bruce,1983
FOz1,Dark Crystal,1983
FOz20,What About Bob?,1991
FOz22,Housesitter,1992
FOz25,In and Out,1997
FOz29,The Score,2001
GCh10,Short Time,1983
GCh20,The Cowboy Way,1994
GCh23,Sub Down,1997
GJo10,Buddy System,1983
GoR1,Koyaanisqatsi,1983
GoR2,Powaqqatsi,1988
IoA10,We of the Never Never,1983
JJm1,Permanent Vacation,1983
JJm2,Stranger Than Paradise,1984
JJm3,Down By Law,1986
JJm4,Mystery Train,1989
JJm6,Night on Earth,1992
JJm9,Dead Man,1995
JJm13,"Ghost Dog, the Way of the Samurai",1999
JKw5,Eddie Macon's Run,1983
JKw7,Revenge of the Nerds,1984
JKw10,Tough Guys,1986
JLB1,Terms of Endearment,1983
JLB7,Broadcast News,1987
JLB12,I'll Do Anything,1994
JLB14,As Good As It Gets,1997
JLD10 ,Un Elephant Ca Trompe Enormement,1983
JcS10,"Miles of Smiles, Years of Struggle",1983
JsS10,Easy Money,1983
LCo10,Hercules,1983
LDF10,Young Warriors,1983
LyL1,Testament,1983
MaC1,Valley Girl,1983
MaC4,Glory Days,1987
MaC8,Rambling Rose,1991
MaC10,Crazy in Love,1992
MaC11,Lost in Yonkers,1993
MaC12,"Angie, I says",1993
MaC15,Introducing Dorothy Dandridge,1999
MCh1,All the Right Moves,1983
MCh2,Stranger's Kiss,1984
MKy10,Tokyo Saipan,1983
MKy15,Pride - Unmei no Toki,1998
MWh10,Matter of Heart,1983
PB1,The Grey Fox,1983
PB10,"Bethune, the Making of a Hero",1990
PB12,Far From Home: The Adventures of Yellow Dog,1994
PGr5,The Draughtsman's Contract,1983
PGr7,A Zed and Two Naughts,1985
PGr10,The Belly of an Architect,1987
PGr12,Drowning By Numbers,1988
PGr15,"The Cook, the Thief, His Wife and her Lover",1990
PGr16,Prospero's Books,1991
PGr17,The Baby of Macon,1993
PGr20,The Pillowbook,1997
PGr22,8 1/2 Women,1999
PLf10,Le juge,1983
PRb1,Lovesick,1983
PrH10,Agamemnon,1983
PrH11,The Libation Bearers,1983
PrH12,The Eumendis,1983
RbR1,This is Spinal Tap,1983
RbR2,Stand By Me,1986
RbR3,The Princess Bride,1987
RbR10,When Harry Met Sally,1989
RbR12,Misery,1990
RbR14,A Few Good Men,1992
RbR17,The American President,1995
RbR18,The Ghosts of Missisippi,1996
RbR22,The Story of Us,2000
RDi10,Deathgames,1983
RDu10,Angelo My Love,1983
RDu12,We're Not the Jet Set,1990
RDu15,The Apostle,1997
RiC10,Hell's Angels Forever,1983
RMw3,The Phantom of the Opera,1983
RMw10,Overexposed,1991
RMw13,Afterburn,1992
RMw15,Nicholas - a Child's Heart Lives On,1998
RoD10,The Black Stallion Returns,1983
RPe8,Threshold,1981
RPe12,Country,1984
RPe20,The Long Walk Home,1991
RPe22,Leap of Faith,1992
RVO10,Angel,1983
RWs10,Hambone and Hillie,1984
PBm1,Risky Business,1983
PBm2,Men Don't Leave,1989
SFi10,Revenge of the Ninja,1983
SiN10,New York Nights,1983
SlT10,Liquid Sky,1983
SvF10,I Promise to Remember,1983
TeB10,Slayground,1983
TGr10,Deep in the Heart,1983
ToS1,The Hunger,1983
ToS5,Top Gun,1986
ToS10,Days of Thunder,1986
ToS12,Beverly Hills Cop II,1987
ToS15,True Romance,1990
ToS21,Crimson Tide ,1995
ToS23,The Fan,1996
ToS25,Enemy of the State,1998
ToS29,Spy Game,2000
VZg10,Divine Waters,1983
WiD10,Timerider: The Adventure of Lyle Swann,1983
WiD20,Angels in the Outfield,1994
WTMx,The Old Well,1983
ACx10,Repo Man,1984
ACx12,Sid and Nancy,1986
AEy2,Next of Kin,1984
AEy5,Family Viewing,1987
AEy7,Speaking Parts,1989
AEy9,The Adjuster,1991
AEy10,Montreal Vue Par,1991
AEy11,Gross Misconduct,1993
AEy12,Calendar,1993
AEy14,Exotica,1995
AEy16,The Sweet Hereafter,1997
AEy18,Felicia's Journey,1999
AiN10,Dawandeh,1984
AKu10,Terror in the Aisles,1984
AvW10,Voyeur,1991
AvW12,The Northerners,1991
AvW16,The Dress,1996
AvW19,Little Tony,1998
AzC10,A Woman's Pale Blue Handwriting,1984
ChS10,Irreconcilable Differences,1984
ChS13,Baby Boom,1987
ChS20,Father of the Bride,1991
ChS24,I Love Trouble,1994
DWa10,Making the Grade,1984
EPy5,Sugar Cane Alley,1984
EPy10,A Dry White Season,1989
FSh10,Savage Attraction,1984
FKi10,Children of the Corn,1984
FKi18,Into the Sun,1992
GnP10,Two Minute Warning,1984
HuW10,Police Academy,1984
HuW12,Police Academy 2,1984
HuW15,Police Academy 3,1986
HuW22,Guarding Tess,1994
HuW25,First Wives Club,1996
IHu1,Sixteen Candles,1984
IHu11,The Breakfast Club,1985
IHu12,Weird Science,1985
IHu15,"Planes, Trains, and Automobiles",1987
IHu18,Ferris Buellers Day off,1988
IHu22,Uncle Buck,1989
IHu25,Curly Sue,1991
JCi3,A Girl's own Story,1984
JCi5,Two Friends,1986
JCi10,Sweetie,1990
JCi12,An Angel at my Table,1991
JCi14,The Piano,1993
JCi17,Portrait of a Lady,1996
JCi20,Holy Smoke,1999
JlC4,Blood Simple,1985
JlC7,Raising Arizona,1987
JlC10,Miller's Crossing,1990
JlC11,Barton Fink,1991
JlC14,The Hudsucker Proxy,1994
JlC15,Things to do in Denver When You're Dead,1995
JlC16,Fargo,1996
JlC18,The Big Lebowski,1997
JI1,Ososhiki,1984
JI2,Tampopo,1987
JI4,A Taxing Woman,1988
JI5,A Taxing Woman's Return,1989
JI6,A-Ge-man,1990
JmF10,Reckless,1984
JmF20,Glengarry Glen Ross,1992
JmF25,Fear,1996
JRu1,Dreamscape,1984
JRu2,The Stepfather,1987
JRu3,True Believer,1989
JRu5,Sleeping With the Enemy,1991
JRu12,Stepfather 3,1992
JRu14,The Good Son,1993
JSe0,Breakin',1984
JZi10,Friday the 13th - The Final Chapter,1984
LeN3,Star Trek III: The Search For Spock,1984
LeN4,Star Trek IV: The Voyage Home,1986
LeN8,Three Men and A Baby,1987
LeN10,The Good Mother,1988
LeN12,Funny About Love,1990
LdC10,Thus spake Bellavista,1984
LPi10,Hard to Hold,1984
LPi20,"Queenie, the Star of Calcutta",1988
MaM1,A Private Function,1984
MaM2,Out Cold,1989
MSv1,Old Enough,1984
MBu10,Exterminator 2,1984
