Gillespie,JiG,19xx,199x,,,Gillespie,\Ct,D,1997,Jim
Gilliam,TGi,1940,199x,,1998,Gilliam,\Am,WAD,1975,Terry
Gilliat,SGi,1908,\Un,,1965,Gilliat,\Br,WDP,1943,Sidney
Penelope~Gilliatt,,1932,1993,,,Gilliatt,\Br,BW,,Penelope
Gilling,IGi,1912,\Un,,1960,Gilling,\Br,D,1958,John
Gilroy,FDG,,\Un,,,Gilroy,\Am,D,1978,Frank D.
Ginsberg,MMG,19xx,\Un,,,Ginsberg,\Ct,D,1973,Milton Moses
Gion,CGi,19xx,\Un,,,Gion,\Fr,D,1981,Christian
B.Girard,BGi,,\Un,,1965,Girard,,D,1962,Bernard
F.Girard,FGd,,\Un,,,Girard,,D,1994,Francois
Girault,JGi,19xx,\Un,,,Girault,\Fr,D,1963,Jean
Girod,FGi,19xx,\Un,,,Girod,\Fr,D,1978,Francis
Girdler,WGi,,\Un,,1978,Girdler,\Am,D,1976,William
Gisler,MaG,19xx,\Un,,,Gisler,\Ge,DP,1985,Marcel
Gitai,AGi,19xx,19yy,,,"Gita\""i",\Ct,D,1999,Amos
Glaser,PMG,,\Un,,,Glaser,\Ct,D,1987,Paul Michael
Glassman,AGs,19xx,\Un,,,Glassman,\Ct,D,1993,Arnold
Glatter,LLG,,\Un,,,Glatter,\Ct,D,1996,Lesli Linka
Glatzer,RGl,19xx,\Un,,,Glatzer,\Ct,WD,1994,Richard
Glazer,JGz,19xx,\Un,,,Glatzer,\GB,D,2001,Jonathan
Glen,IG,,\Un,,1989,Glen,\Br,D,1981,John
Glenville,PeG,1913,\Un,,1967,Glenville,\Br,D,1954,Peter
Glickenhaus,JGl,,\Un,,,Glickenhaus,\Am,DW,1980,James
Glickler,PGl,\Un,\Ct,,,Glickler,,PD,1991,Paul
Glimcher,AGl,,\Un,,,Glimcher,,PD,1991,Arnold
Glowna,VGl,19xx,\Un,,,Glowna,\Ge?,D,1992,Vadim
Goddard,JGd,19xx,\Un,,,Goddard,\Fr,D,1992,Jim
Godard,JLG,1930,\Un,,1980,Godard,\Fr,DW,1960,Jean-Luc
Godfrey,PGy,1899,1970,,1956,Godfrey,\Br,APD,1939,Peter
Golan,MeG,1931,\Un,,1979,Golan,\Is,DP,1966,Menahem
Goldbacher,SdG,19xx,19yy,,,Goldbacher,\Ct,D,1998,Sandra
Gold,JGo,1930,\Un,,1988,Gold,\Br,D,1968,Jack
Goldbeck,WGo,,\Un,,,Goldbeck,\Am,D,1946,Willis
Goldberg,GDG,,\Un,,,Goldberg,,D,1989,Gary David
Goldfarb,LGG,,\Un,,,Goldfarb,\Am,D,1980,Lawrence G.\
B.Goldman,,19xx,199x,1975, 1992,Goldman,\Ct,W,,Bo
J.Goldman,,19xx,199x,1968, 1976,Goldman,\Ct,BW,,James
W.Goldman,,19xx,199x,1968, 1997,Goldman,\Ct,BW,,William
Goldsmith,,,\Un,1959, 1963,Goldsmith,\Am,M,,Jerry
Goldstone,JGs,1931,\Un,,1980,Goldstone,\Am,D,1964,James
S.Goldwyn,,,,,,Goldfish,\Po,P,,Sam
T.Goldwyn,TGw,,,,,Goldwyn,\Am,AD,1999,Toni
Gonsalvi,AcG,19xx,\Un,,,Gonsalvi,\It,D,1913,Achille
Gondry,MGy,1963,2004+,1989,2006,Gondry,\Fr,DW,1989,Michek
Goodchild,xGc,,\Un,,,Goodchild,\Br,D,1981,gn
Goodwin,FrG,19xx,\Un,,,Goodwin,\Ct,D,1991,Fred
Goodwins,LeG,1899,1669,,1954,Goodwins,\Br,D,1938,Leslie
Gopalakrishnan,AGo,,\Un,,,Gopalakrishnan,\In,D,1990,Adoor
B.Gordon,BIG,,\Un,,,Gordon,\Am,D,1972,Bert I.\
K.Gordon,KeG,,\Un,,,Gordon,\Am,WD,1992,Keith
M.Gordon,MiG,1909,\Un,,1970,Gordon,\Am,D,1942,Michael
Rbt.Gordon,RbG,,\Un,,,Gordon,\Am,D,1955,Robert
Rich.Gordon,,,\Un,1978,,Gordon,\Br,P,,Richard
S.Gordon,SGo,,\Un,,,Gordon,\Am,D,1981,Steve
St.Gordon,SuG,,\Un,,1994,Gordon,\Am,D,1981,Stuart
Gordy,BeG,,\Un,,,Gordy,\Am,D,1976,Berry
Goretta,CGo,,\Un,,,Goretta,\Fr,D,1976,Charles
Gormley,CGy,19xx,\Un,,,Gormley,\Br,D,1987,Charles
Gornick,MGn,,\Un,,,Gornick,\Ct,D,1987,Michael
Gorris,MGo,19xx,199x,,,Gorris,\Du,D,1995,Marleen
Gosnell,RGo,,\Un,,,Gosnell,\Ct,D,1999,Raja
Gottlieb,CaG,,\Un,,,Gottlieb,\Ct,AWD,1981,Carl
Gould,CSG,,\Un,,,Gould,\Ct,D,1955,C.S.
A.Goulding,AJG,1896,1972,,1940,Goulding,\Am,D,1925,Alfred J.
E.Goulding,EG,1916,1973,,1958,Goulding,\Br,DPW,1925,Edmund
Graham,WiG,,\Un,,1971,Graham,\Am,D,1969,William
Grainger,,,\Un,1935, 1976,Grainger,\Am,P,,J.Edmund
Grall,SeG,,\Un,,,Grall,\Fr,D,1995,Sebastien
GranierDeferre,PGD,19xx,\Un,,,GranierDeferre,\Fr,D,1974,Pierre
B.Grant,BnG,,\Un,,1997,Grant,\Am,D,1983,Brian
J.E.Grant,JEG,,\Un,,,Grant,\Am,D,1947,James Edward
Grasshoff,AGr,,\Un,,,Grasshoff,\Ct,D,1977,Alex
Grauman,WGr,,\Un,,1978,Grauman,,D,1969,Walter
G.Gray,GGy,,199x,,,Gray,\Un,D,1998,gary
J.Gray,IGy,,199x,,,Gray,\Un,D,1996,John
Grayson,GoG,,\Un,,1962,Grayson,\Br,D,1950,Godfrey
A.E.Green,AEG,1889,1960,,1953,Green,\Am,D,1912,Alfred E.
David~Green,DGr,,\Un,,,Green,,D,1988,David
Guy~Green,GGr,1913,\Un,,1977,Green,\Br,CD,1954,Guy
H.A.Green,HAG,,\Un,,,Green,,DP,1960,Hilton S.
W.Green,WaG,,\Un,,,Green,,D,1978,Walton
D.Greene,DaG,,\Un,,1991,Greene,\Br,D,1974,David
W.Greene,xGr,,\Un,,,Greene,,D,1974,\Un
Greenaway,PGr,,\Un,,1999,Greenaway,\Br,D,1985,Peter
Greengrass,PGg,19xx,2004+,1989,,Greengrass,\CC,D,1989,Paul
Greenhut,,,\Un,1960, 1985,Greenhut,\Am,P,,Robert
Greenspan,BGr,,\Un,,,Greenspan,\Am,D,1980,Bud
M.Greenwald,MGw,1958,\Un,,1993,Greenwald,\Am,D,1988,Margaret 
R.Greenwald,RGr,,\Un,,1990,Greenwald,\Am,D,1980,Robert
Gremillon,JGr,1901,1958,,1949,Gr\'emillon,\Fr,MD,1931,Jean
Greville,ETG,,\Un,,1961,Gr\'eville,\Br,D,1931,Edmond T.
Greyson,IGs,,\Un,,1994,Greyson,\Ca,D,1988,John
Grieco,SGr,,\Un,,,Grieco,\Am,D,1980,Sergio
Gries,ToG,1922,1977,,1980,Gries,\Am,DPW,1955,Tom
Griffith,DWG,1874,1948,,1930,Griffith,\Am,PD,1908,David Wark
C.Griffith,CGr,,\Un,,,Griffith,\Am,D,1976,Charles
E.H.Griffith,EHG,1894,\Un,,1946,Griffith,\Am,D,1921,Edward H.
R.Griffith,,,\Un,1935,,Griffith,\Am,P,,Raymond
M.Griffiths,MGr,,\Un,,,Griffiths,\Am,D,1984,Mark
Grigoriou,GrG,,\Un,,,Grigoriou,\Gr,D,1951,Grigoris
Grimaldi,AuG,19xx,\Un,,,Grimaldi,\Ct,D,1993,Aurelio
Grinde,NGr,,\Un,,1940,Grinde,\Am,D,1930,Nick
Grosbard,UlG,1929,\Un,,1999,Grosbard,\Be-\Am,D,1968,Ulu
Grossman,AGm,,199x,,,Grossman,\Un,D,1996,Adam
Anton~Grot,,19xx,\Un,1922, 1945,Grot,\Po,V,,Anton
Davis~Grubb,,,,1955, 1964,Grubb,\Am,B,,Davis
Grune,KGr,1890,1962,,1937,Grune,\Cz,D,1923,Karl
Grusin,,,\Un,1967, 1989,Grusin,\Am,M,,Dave
Guare,OhG,,\Un,,,Guare,\Ct,D,1990,Ohn
Guazzoni,EGz,19xx,\Un,,,Guazzoni,\It,D,1913,Enrico
Guber,,1942,\Un,1968, 1989,Guber,\Am,P,,Peter
Guerra,RGu,,\Un,,1990,Guerra,\Br,D,1988,Ruy
Ch.Guest,ChG,,\Un ,,1997,Guest,,D,1989,Christopher
V.Guest,VGu,1911,\Un,,1983,Guest,\Br,WPD,1943,Val
Guillermin,IGu,1925,\Un,,1984,Guillermin,\Br,D,1949,John
Guitry,SG,1885,1957,,1957,Guitry,\Ru,WDA,1915,Sacha
Guney,YlG,,\Un,,,"G\""uney",\Tu,D,1982,Ylmaz
Gunn,BGu,,\Un,,,Gunn,\Ct,AD,1973,Bill
Gutierrez,SGu,1970,\Un,,,Gutierrez,\Ct,D,1998,Sebastian
Guy,AlG,18xx,\Un,,1908,Guy,\Fr,D,1896,Alice
Gyllenhaal,SGy,,\Un,,1994,Gyllenhaal,\Ct,D,1992,Steve
C.Haas,ChH,,\Un,,1963,Haas,\Am,WD,1959,Charles
G.Haas,GeH,,\Un,,,Haas,\Am,D,1999,George
H.Haas,HgH,,\Un,,,Haas,\Am,WPDA,1951,Hugo
P.Haas,PhH,,\Un,,1996,Haas,\Am,D,1993,Philip
Hackford,TaH,,,,1997,Hackford,,DP,1980,Taylor
Haedrich,RHd,,199x,,1964,Haedrich,\Ge,WD,1963,Rolf
Hadary,SHH,DoB,DoD,,,Hadary,\Ct,D,1999,Susan Hannah
Haggar,WHa,1851,1924,,,Haggar,\Br,PD,1902,William
Haggard,PHa,,\Un,,,Haggard,\Am,D,1980,Piers
Haines,RaH,,\Un,,,Haines,\Am,D,1989,Randa
Haldane,BHd,,\Un,,,Haldane,\Br,D,1913,Bert
J.Hale,JfH,,\Un,,,Hale,\Am,D,1968,Jeffrey
W.Hale,WiH,,\Un,,,Hale,\Am,D,1980,William
Haley,JHr,,\Un,,,Haley,\Am,PD,1974,Jack~jr.
A.Hall,AlH,1894,1968,,1956,Hall,\Am,D,1932,Alexander
C.L.Hall,,1926,19yy,1967, 1999,Hall,\Am,C,,Conrad L.
P.Hall,PrH,,,,,Hall,\Br,DP,1983,Peter
V.C.Hall,VCH,,199x,,,Hall,\Un,D,1997,Vondie Curtis
Hallenbeck,DrH,,\Un,,,Hallenbeck,\Ct,D,1966,Darrell
Haller,DnH,,\Un,,,Haller,\Am,VD,1969,Danny
Hallstrom,LHa,,\Un,,1999,"Hallstr\""om",\Sw,D,1987,Lasse
Halmi,,19xx,19yy,1995, 1999,Halmi,\Ct,P,,"Robert, sr,-"
Halperin,VHa,,\Un,,,Halperin,\Am,D,1932,Victor
Hamer,RHa,1911,1963,,1960,Hamer,\Br,WD,1945,Robert
D.Hamilton,DdH,,\Un,,,Hamilton,,D,1983,David
W.Hamilton,WlH,,\Un,,,Hamilton,,D,1936,William
G.Hamilton,GH,1922,\Un,,1982,Hamilton,\Br,D,1952,Guy
Hamm,NHa,,\Un,,,Hamm,\Br,D,1998,Nick
Dashiell~Hammett,,1894,1961,1931, 1943,Hammett,\Am,BW,,Dashiell
Hampton,CHp,,199x,,,Hampton ,\Un,D,1996,Christopher
Hancock,IHc,,\Un,,,Hancock,\Am,D,1973,John
Hand,DvH,,\Un,,,Hand,\Am,D,1937,David
Handa,VHd,,\Un,,,Handa,\In,D,1997,Vipin
Handke,PeH,,\Un,1988,,Handke,\Ge,DW,,Peter
Hani,SuH,,\Un,,,Hani,\Ct,D,1955,Susumu
Hanks,THk,19xx,\Un,,1998,Hanks,\Am,AD,1992,Tom
Hansen,RfH,1907,1981,,1954,Hansen,\Sw,D,1937,Rolf
Hanson,CHa,,\Un,,1995,Hanson,\Am,D,1982,Curtis
Hara,KHa,,\Un,,,Hara,\Ja,D,1987,Kazuo
J.Hardy,JHy,,\Un,,,Hardy,\Am,D,1978,Joseph
R.Hardy,RHy,,\Un,,,Hardy,\Am,D,1978,Robin
Hark,TsH,,\Un,,,Hark,\HK,DWP,1986,Tsui
Harlan,VtH,1899,1964,,1964,Harlan,\Ge,D,1936,Veit
Harlin,ReH,,\Un,,1999,Harlin,\Fi,D,1990,Renny
Harling,RHg,,\Un,,,Harling,\Ct,WD,1996,Robert
Harlow,IHw,,\Un,,,Harlow,\Ct,D,1940,John
Harmon,RbH,19xx,\Un,,,Harmon,\Ct,D,1993,Robert
Harper,,,\Un,1990,,Harper,\Am,P,,fn
Harrington,CuH,1928,\Un,,1985,Harrington,\Am,D,1963,Curtis
Dm.Harris,DHr,,\Un,,1994,Harris,\Am,D,1991,Damian
D.Harris,DeH,,\Un,,,Harris,\Am,D,1980,Denny
F.Harris,FrH,,\Un,,,Harris,\Am,D,1991,Frank
L.Harris,LlH,,\Un,,,Harris,,D,1993,Leslie
J.B.Harris,JBH,,\Un,,1993,Harris,,PWD,1965,James B.
W.Harris,WHj,,\Un,,,Harris,\Am,WDA,1991,Wendell jr.
J.Harrison,,1915,\Un,1939, 1965,Harrison,\Br,WP,,Joan
J.Harrison,IHs,,\Un,,,Harrison,,D,1990,John
M.Harrison,MHa,19xx,199x,,,Harrison,\Ct,D,1997,Matthew
Harron,MyH,DoB,DoD,,,Harron,\Am,D,1996,Mary
Harryhausen,,,\Un,1953, 1983,Harryhausen,\Am,V,,Ray
Hart,HvH,,\Un,,1964,Hart,\Am,D,1963,Harvey
Moss~Hart,,1904,1961,19dd,,bn,\Am,D,,gn
Hartley,HlH,,\Un,,1991,Hartley,\Am,WD,1990,Hal
Hartman,DHa,1901,1958,,1951,Hartman,\Am,WPD,1947,Don 
A.Harvey,AHv,,\Un,,,Harvey,\Am,D,1968,Anthony
R.Harvey,RHv,,\Un,,,Harvey,\Ct,D,1986,Rupert
Hathaway,HHa,1998,\Un,,1972,Hathaway,\Am,D,1932,Henry
Has,WjH,19xx,19yy,,,Has,\Po,D,1965,Wojciech
Haskin,ByH,1899,\Un,,1967,Haskin,\Am,DC,1927,Byron
Hassani,LiH,19xx,\Un,,,Hasani,\Ct,D,1990,Linda
Hastrup,JHa,,\Un,,,Hastrup,\De,D,1998,Jannik
Hatta,KHt,,\Un,,,Hatta,\Am,WD,1993,Kayo
Haynes,THy,19xx,\Un,,1995,Haynes,\Ct,D,1989,Todd
Hawks,HH,1896,1977,,1970,Hawks,\Am,WEDP,1926,Howard
Hawn,GHa,,\Un,,,Hawn,\Ct,D,1998,Goldie
Hayers,SHa,1921,\Un,,1974,Hayers,\Br,ED,1958,Sidney
J.M.Hayes,,1919,\Un,1954, 1966,Hayes,\Am,W,,John Michael
Edith~Head,,,1981+,1940,,Head,\Am,V,,Edith
Heap,JHp,,\Un,,,Heap,\Am,D,1993,Jonathan
Hecht,BeH,1894,1964,,1946,Hecht,\Am,BWDP,1935,Ben
Heckerling,AmH,,\Un,,,Heckerling,\Am,D,1982,Amy
Hedden,RgH,,\Un,,,Hedden,\Ct,D,1998,Roger
Heer,JoH,,\Un,,,Heer,\Os,D,1985,Johanna
Heerman,ViH,1892,\Un,,1930,Heerman,\Am,D,1920,Victor
Heffron,RHf,,\Un,,,Heffron,\Am,D,1976,Richard T.
Heisler,StH,,\Un,,1950,Heisler,\Am,D,1941,Stuart
D.Heller,DHe,,\Un,,,Heller,,D,1970,Daniel
O.Heller,,1896,1970,1936, 1970,Heller,\Cz,C,,Otto
Hellinger,,1904,1948,1946-,,Hellinger,\Am,WP,,Mark
J.Hellman,JeH,,\Un,,,Hellman,\Am,DP,1966,Jerome
M.Hellman,MoH,,\Un,,1977,Hellman,\Am,D,1972,Monte
O.Hellman,OlH,,\Un,,,Assonitis,\It,D,1977,Sonia 
Hemecker,RHk,19xx,\Un,,,Hemecker,\Ct,D,1993,Ralph
Hemings,DaH,1941,\Un,,1978,Hemmings,\Am,AD,1972,David
Hendrie,JHd,19xx,\Un,,,Hendrie,\Ct,D,1989,James
Henkel,KHe,19xx,199x,,,Henkel,\Ct,D,1997,Kim
Henley,HoH,,\Un,,,Henley,\Am,D,1930,Hobart
Hennenlotter,FHe,,\Un,,1990,Hennenlotter,\Am,D,1981,Frank
A.HenningJensen,AHJ,1914,\Un,,1978,Smahl,,DA,1943,Astrid
B.HenningJensen,BHJ,1908,\Un,,1975,Henning-Jensen,\Da,DWA,1941,Baree
Henreid,PaH,1907,\Un,,1965,von Henreid,\Os,ADP,1951,Paul George Julius
Henriques,JHq,,\Un,,,Henriques,\Ct,D,1998,Julian
Henry,BuH,,1992+,,,Henry,\Am,WDA,1978,Buck
Cheryl~Henson,,1951,\Un,1990,,Henson,\Am,P,,Cheryl
Jim~Henson,,,1989,1990,,Henson,\Am,P,,Jim
R.Henson,RHe,,\Und,,,Henson,\Am,D,1990,Robbie
Henzell,PHz,,\Un,,,Henzell,\Jamaica,D,1973,Perry
Herbert,FHH,,\Un,,1962,Herbert,\Ct,D,1947,F.Hugh
Herbrich,OvH,19xx,\Un,,,Herbrich,\Ge,D,1993,Oliver
Herek,SHk,19xx,\Un,,1998,Herek,\Ct,D,1993,Stephen
Herk,HHe,1924,\Un,,,Harvey,\Am,DPWA,1962,Harold `Herk'
Hermosillo,JHH,,\Un,,,Hermosillo,\Me,D,1988,Jaime Humberto
Heroux,DHx,,\Un,,,Heroux,\Am,D,1980,Denis
Herrington,RHr,,\Un,,,Herrington,\Am,D,1992,Rowdy
Herrmann,,1911,1975,1941, 1976,Herrmann,,M,,Bernard
Herskovitz,MaH,19xx,\Un,,1998,Herskovitz,\Am,D,1993,Marshall
Herz,xHe,,\Un,,,Herz,,D,1982,
Herzog,WH,1942,\Un,,1999,Herzog,\Ge,D,1967,Werner
Herman,JHe,19xx,\Un,,,Herman,\Fr,D,1968,Jean
Herman,MHe,19xx,\Un,,,M.Herman,\Ct,WD,1997,Mark
Herrmann,,,,,,Herrmann,,M,,Bernard
Hessler,GoH,1930,\Un,,1978,Hessler,\Am,D,1961,Gordon
Heston,CH,1924,\Un,,1982,Carter,\Am,AD,1971,John Charlton
Heumann,EHe,,\Un,,,Heumann,\Ct,D,1998,Eric
Hewitt,PHw,,\Un,,,Hewitt,\Am,D,1991,Pete
Heyes,DoH,,\Un,,,Heyes,\Am,WD,1966,Douglas
Heyward,,,\Un,1964,,Heyward,,P,,Loius M.
Hibbs,JHi,1906,\Un,,1958,Hibbs,\Am,D,1953,Jesse
Se.Hicks,SeH,1871,1949,,1948,Hicks,\Br,PAWD,1922,Sir Seymour
Sc.Hicks,ScH,,199x,,,Hicks,\Un,D,1996,Scott
Higgins,CoH,,\Un,,1982,Higgins,\Am,DW,1971,Colin
Patricia~Highsmith,1951,1921,1995,,,Highsmith,\Am,B,,Patricia
B.Hill,BHl,,\Un,,,Hill,\Am,D,1940,Bob
G.Hill,GHl,1888,1934,,1933,Hill,\Am,D,1923,George
G.R.Hill,GRH,1922,\Un,,1984,Hill,\Am,D,1962,George Roy
Jack~Hill,JkH,,\Un,,,Hill,\Am,D,1965,Jack
J.Hill,JaH,1919,\Un,,1973,Hill,\Br,WD,1947,James
R.F.Hill,,,\Un,1938,,Hill,\Ct,D,,Robert F.
R.Hill,,,\Un,1960,,Hill,\Ct,W,,Robert
S.Hill,SiH,1894,1945,,1938,Hill,\Br,DW,1920,Sinclair
W.Hill,WHl,1942,\Un,,1993,Hill,\Am,WDP,1975,Walter
Hiller,ArH,1923,\Un,,1989,Hiller,\Ca,D,1957,Arthur
Hills,DHi,,\Un,,,Hills,,D,1983,David
Hillyer,LaH,,\Un,,,Hillyer,\Ct,D,1936,Lambert
Hilton,AtH,19xx,\Un,,,Hilton,\Ct,D,1953,Arthur
Himena,TyH,,\Un,,,Himena,\Ja,D,1977,Tadeyoshi
Hinds,,,\Un,1965,,Hinds,\Ct,PW,,Anthony
Hitchcock,H,1899,1981,,1976,Hitchcock,\Br,DPA,1925,Sir Alfred
Hirokawa,,,\Un,1979,,Hirokawa,\Ja,D,,Kazuyuki
Hirokazu,KHi,19xx,19yy,,,Hirokazu,\Ja,D,1990,Kore-eda
Hirsch,,1961,\Un,1998,,Hirsch,\Am,P,,Steven
Hirszman,LHz,,1988,,1988,Hirszman,\Bz,D,1964,Leon
Hoblit,GHb,,\Un,,,Hoblit,\Ct,D,1996,Gregory
Hochbaum,WeK,,\Un,,,Hochbaum,\Ge,D,1929,Werner
Hodges,MHo,,\Un,,,Hodges,\Ct,D,1980,Mike
Hodgson,,1890,1966,1909, 1948,Hodgson,\Br,C,,James Samuel
Hoellering,GHo,1999,1980,,,Hoellering,\Os,PWD,1951,Goerge
H.Hoffman,HeH,,\Un ,,1957,Hoffman,,D,1955,Herman
K.Hoffman,KuH,1912,\Un,,1958,Hoffman,\Ge,D,1941,Kurt
M.Hoffman,MiH,,\Un,,1995,Hoffman,\Am,D,1991,Michael
Hofsiss,JHs,,\Un,,,Hofsiss,\Am,D,1982,Jack
Hogan,DHg,,\Un,,,Hogan,\Ct,D,1996,David
J.Hogan,JPH,1891,1943,,1944,Hogan,\Am,D,1937,James P.
P.Hogan,PJH,,,,1997,Hogan,\Au,AWPD,1994,Paul J.
Hal~Holbrook,,19xx,199x,1970,,Holbrook,\Am,P,,Hal
A.Holland,AgH,1948,\Un,,,Holland,\Po,WD,1988,Agnieszka
T.Holland,THo,,\Un,,1989,Holland,\Am,D,1985,Ted
Holleb,AHo,,\Un,,,Holleb,,D,1988,Alan
S.Holt,SHo,1923,1971,,1971,Holt,\Br,PED,1958,Seth
Honda,InH,,\Un,,,Honda,\Ja,D,1957,Inoshiro
Hondo,MdH,,\Un,,,Hondo,Mauritania,WD,1994,Med
Hong,EHo,,\Un,,,Hong,\Am,D,1983,Elliot
Honigmann,HHm,,\Un,,,Honigmann,\Du,D,1999,Heddy
T.Hooper,ToH,,\Un,,1986,Hooper,\Am,D,1974,Tobe
D.Hopper,DHo,1935,\Un,,1988,Hopper,\Am,AD,1969,Dennis
E.Hopper,EMH,,\Un,,,Hopper,\Am,D,1924,E.Mason
J.Hopper,JHo,1907,\Un,,1970,Hopper,\Am,D,1953,Jerry
Hooks,KeH,,\Un,,,Hooks,\Ct,D,1991,Kevin
A.Hopkins,AHp,,\Un,,,Hopkins,\Ct,D,1996,Anthony
S.Hopkins,SHp,19xx,\Un,,,Hopkins,\Ct,D,1991,Stephen
Horman,SyH,19xx,\Un,,,Horman,\Am,D,1981,Sherry
Horn,LeH,,\Un,,1962,Leonard,\Am,D,1959,Horn
Hornblow,,1893,1983,1929, 1963,Hornblow,\Am,P,,Arthur Jr.
Horne,JWH,1880,1942,,1942,Horne,\Am,D,1920,James W.
Horner,HHo,,\Un,,1956,Horner,\Am,D,1952,Harry
Hoskins,BHo,,\Un,,,Hoskins,\Am,AWD,1989,Bob
Hossein,RHn,,\Un,,,Robert,\Fr,DA,1964,Hossein
Houck,JHj,,\Un,,,Houck,\Am,D,1976,"Joy, jr."
Hough,IHk,,\Un,,,Hough,\Am,D,1971,John
Houseman,IHm,,\Un,,,Houseman,\Am,D,1980,John
Houston,RoH,,\Un,,,Houston,\Am,D,1980,Robert
L.Howard,LHo,1890,1943,,1943,Stainer,\Hu,APD,1941,Leslie
C.Howard,CHo,1915,\Un,,1976,Howard,\Am,DW,1969,Cy
R.Howard,RHo,1953,\Un,,1989,Howard,\Am,AD,1982,Ronald
W.K.Howard,WKH,1899,1954,,1943,Howard,\Am,D,1924,William K.
Howe,JmH,1899,1976,1917,1975,Wong,\Ch,CD,1952,Tung Jim
Howell,CTH,,\Un,,,Howell,\Am,AD,1996,C. Thomas
Howitt,PHo,,\Un,,,Howitt,\Ct,D,1998,Peter
Howley,IHo,,\Un,,,Howley,\Ct,D,1993,John
Hsiaahsien ,HHH,,199x,,,Hsiaa-hsien ,Taiwan,D,1995,Hou
Hubbard,LuH,,\Un,,1929,Hubbard,\Am,D,1928,Lucien
R.Hudlin,RnH,,\Un,,,Hudlin,\Ct,D,1990,Reginald
W.Hudlin,WnH,,\Un,,,Hudlin,\Ct,D,1990,Warrington
H.Hudson,HuH,,\Un,,1984,Hudson,,D,1982,Hugh
Alb.Hughes,AbH,1973,\Un,,,Hughes,\Am,D,1992,Albert
All.Hughes,,1973,\Un,1992,,Hughes,\Am,P,,Allen
B.Hughes,BHu,,\Un,,,Hughes,\Ct,D,1997,Bronwen
H.Hughes,HHu,1905,1976,,1948,Hughes,\Am,PD,1930,Howard
J.Hughes,IHu,,\Un,,2002,Hughes,\Br,WDP,1984,John
K.Hughes,KHu,1922,2001,,1978,Hughes,\Br,D,1952,Ken
T.Hughes,THg,,\Un,,,Hughes,\Ct,D,1991,Terry
Hui,AHu,,\Un,,1990,Hui,,D,1983,A.
Huffman,DHu,,\Un,,,Huffman,\Am,AD,1999,Dustin
Humberstone,HBH,1903,\Un,,1983,Humberstone,\Am,D,1932,H.Bruce
Humphrey,WmH,,\Un,,,Humphrey,\Am,D,1911,William
Hunebelle,AHb,,\Un,,,Hunebelle,\Fr,D,1965,Andr\'e
Hung,TrH,19xx,\Un,,1997,Hung,\Vi,DW,1993,Tran Anh
B.Hunt,BHt,,\Un,,,Hunt,\Ct,AD,2000,Bonnie
P.Hunt,PHt,1928,\Un,,1983,Hunt,\Br,ED,1969,Peter
R.Hunter,RHu,1921,\Un,,,Fuss,\Am,AP,,Martin 
T.Hunter,THu,,\Un,,1987,Hunter,\Am,D,1980,Tim
Huntgeburth,HrH,19xx,\Un,,,Huntgeburth,\Ge,DW,1991,Hermine
G.A.Hurd,,,\Un,1977, 1989,Hurd,\Am,PW,,Gale Ann
Hurst,BDH,,\Un,,1950,Hurst,\Br,D,1936,Brian Desmond
xHussein,xHu,,\Un,,,Hussein,\In,D,1948,gn
W.Hussein,WHu,1938,\Un,,1995,Hussein,\In,D,1963,Waris
D.Huston,DH,,,,,Huston,\Am,D,1987,Danny
J.Huston,IH,1906,1987,,1987,Huston,\Ir,D,1941,John
B.Hutton,BGH,,\Un,,1983,Hutton,\Am,D,1969,Brian G.\
T.Hutton,TiH,,\Un,,,Hutton,\Am,D,1998,Timothy
Hyams,PHy,1943,\Un,,1992,Hyams,\Am,DPW,1972,Peter
B.Hyman,,DoB,DoD,1934,1938,Hyman,\Ct,P,,Bernard
Hytner,NHy,19xx,\Un,,1998,Hytner,\Br,D,1994,Nicholas
Idziak,,1945,2004+,1969,,Idziak,\Po,CWD,1978,Slavomir
Francis~Iles,,,\Un,1935,,Cox,\Br,B,,Anthony Berkeley
Im,KTI,19xx,\Un,,,Im,\Ko,D,1993,Kwon-Taek
Imamura,ShI,1927,\Un,,1998,Imamura,\Ja,D,1950,Shohei
Imboden,MaI,,\Un,,,Imboden,\Ge,D,1998,Markus
R.Ince,RaI,1882,1937,,1937,Ince,\Am,AD,1921,Ralph
Th.Ince,ThI,1882,1924,,1925,Ince,\Am,DP,1911,Thomas H.
Rex~Ingram,RxI,1892,1950,,1933,Hitchcock,\Ir,AWD,1921,Reginald
Iosseliani,OIo,19xx,\Un,,,Iosseliani,\Ct,D,1993,Otar
D.Ireland,DIl,19xx,\Un,,,Ireland,\Ct,D,1996,Dan
Iquino,IIq,19xx,,,,Iquino,\CC,D,1985,Ignacio F.
J.Ireland,IIl,1914,\Un,,,Ireland,\Ca,AD,1954,John
Irvin,IIr,,\Un,,1996,Irvin,\Br,D,1980,John
Irving,DIr,,\Un,,1984,Irving,\Am,D,1980,David
Isasmendi,AII,,199x,,1986,Isasmendi,\Sp,DWP,1964,Antonio Isasi
Ismael,UsI,,\Un,,,Ismael,\II,D,1954,Usmar
Israel,NIs,,\Un,,,Israel,\Am,D,1984,Neal
Itami,JI,1934,\Un,,1989,Itami,\Ja,DW,1984,Juzo
Ivory,JIv,1928,\Un,,1987,Ivory,\Am,WD,1953,James
